source,target,Period,total_votes_shared,total_votes_agreed,weight,topic
Det Konservative Folkeparti,Venstre,70,27898,25171.0,0.9022510574234712,uddannelse
Enhedslisten,Enhedslisten,70,5511,5498.0,0.9976410814734168,uddannelse
Enhedslisten,Frie Grønne,70,1217,982.0,0.8069022185702547,uddannelse
Enhedslisten,Kristendemokraterne,70,241,121.0,0.5020746887966805,uddannelse
Enhedslisten,Liberal Alliance,70,1632,869.0,0.5324754901960784,uddannelse
Enhedslisten,Nye Borgerlige,70,2907,1023.0,0.35190918472652216,uddannelse
Enhedslisten,Radikale Venstre,70,14351,12020.0,0.8375722946136158,uddannelse
Enhedslisten,Sambandsflokkurin,70,70,54.0,0.7714285714285715,uddannelse
Enhedslisten,Socialdemokratiet,70,34374,25958.0,0.7551637865828824,uddannelse
Enhedslisten,Socialistisk Folkeparti,70,14072,12211.0,0.8677515633882888,uddannelse
Enhedslisten,Uden for Folketingsgrupperne,70,3888,2439.0,0.6273148148148148,uddannelse
Enhedslisten,Venstre,70,34387,18518.0,0.5385174629947364,uddannelse
Frie Grønne,Frie Grønne,70,61,61.0,1.0,uddannelse
Frie Grønne,Kristendemokraterne,70,12,7.0,0.5833333333333334,uddannelse
Frie Grønne,Liberal Alliance,70,170,95.0,0.5588235294117647,uddannelse
Frie Grønne,Nye Borgerlige,70,224,88.0,0.39285714285714285,uddannelse
Frie Grønne,Radikale Venstre,70,1518,1193.0,0.7859025032938076,uddannelse
Frie Grønne,Sambandsflokkurin,70,12,8.0,0.6666666666666666,uddannelse
Frie Grønne,Socialdemokratiet,70,3160,2242.0,0.709493670886076,uddannelse
Frie Grønne,Socialistisk Folkeparti,70,1436,1087.0,0.7569637883008357,uddannelse
Frie Grønne,Uden for Folketingsgrupperne,70,489,237.0,0.48466257668711654,uddannelse
Frie Grønne,Venstre,70,3263,1736.0,0.5320257431811216,uddannelse
Kristendemokraterne,Liberal Alliance,70,29,17.0,0.5862068965517241,uddannelse
Kristendemokraterne,Nye Borgerlige,70,62,40.0,0.6451612903225806,uddannelse
Kristendemokraterne,Radikale Venstre,70,216,129.0,0.5972222222222222,uddannelse
Kristendemokraterne,Sambandsflokkurin,70,1,0.0,0.0,uddannelse
Kristendemokraterne,Socialdemokratiet,70,705,501.0,0.7106382978723405,uddannelse
Kristendemokraterne,Socialistisk Folkeparti,70,254,147.0,0.5787401574803149,uddannelse
Kristendemokraterne,Uden for Folketingsgrupperne,70,70,51.0,0.7285714285714285,uddannelse
Kristendemokraterne,Venstre,70,662,512.0,0.7734138972809668,uddannelse
Liberal Alliance,Nye Borgerlige,70,368,254.0,0.6902173913043478,uddannelse
Liberal Alliance,Radikale Venstre,70,1855,1172.0,0.6318059299191374,uddannelse
Liberal Alliance,Sambandsflokkurin,70,8,8.0,1.0,uddannelse
Liberal Alliance,Socialdemokratiet,70,4395,2860.0,0.6507394766780432,uddannelse
Liberal Alliance,Socialistisk Folkeparti,70,1818,1036.0,0.5698569856985699,uddannelse
Liberal Alliance,Uden for Folketingsgrupperne,70,510,293.0,0.5745098039215686,uddannelse
Liberal Alliance,Venstre,70,4398,3542.0,0.8053660754888585,uddannelse
Nye Borgerlige,Nye Borgerlige,70,168,168.0,1.0,uddannelse
Nye Borgerlige,Radikale Venstre,70,3222,1366.0,0.4239602731222843,uddannelse
Nye Borgerlige,Sambandsflokkurin,70,16,12.0,0.75,uddannelse
Nye Borgerlige,Socialdemokratiet,70,7866,3636.0,0.4622425629290618,uddannelse
Nye Borgerlige,Socialistisk Folkeparti,70,3173,1189.0,0.37472423573904823,uddannelse
Nye Borgerlige,Uden for Folketingsgrupperne,70,865,451.0,0.5213872832369942,uddannelse
Nye Borgerlige,Venstre,70,7827,5208.0,0.665389037945573,uddannelse
Radikale Venstre,Radikale Venstre,70,7260,7201.0,0.9918732782369146,uddannelse
Radikale Venstre,Sambandsflokkurin,70,75,58.0,0.7733333333333333,uddannelse
Radikale Venstre,Socialdemokratiet,70,38459,32585.0,0.8472659195506903,uddannelse
Radikale Venstre,Socialistisk Folkeparti,70,15994,14448.0,0.903338752032012,uddannelse
Radikale Venstre,Uden for Folketingsgrupperne,70,4732,3062.0,0.647083685545224,uddannelse
Radikale Venstre,Venstre,70,38641,25038.0,0.6479645971895137,uddannelse
Sambandsflokkurin,Socialdemokratiet,70,157,120.0,0.7643312101910829,uddannelse
Sambandsflokkurin,Socialistisk Folkeparti,70,70,54.0,0.7714285714285715,uddannelse
Sambandsflokkurin,Uden for Folketingsgrupperne,70,12,5.0,0.4166666666666667,uddannelse
Sambandsflokkurin,Venstre,70,163,163.0,1.0,uddannelse
Socialdemokratiet,Socialdemokratiet,70,44269,44218.0,0.9988479522916713,uddannelse
Socialdemokratiet,Socialistisk Folkeparti,70,37871,32566.0,0.859919199387394,uddannelse
Socialdemokratiet,Uden for Folketingsgrupperne,70,10803,7608.0,0.7042488197722855,uddannelse
Socialdemokratiet,Venstre,70,92554,65067.0,0.7030166173261015,uddannelse
Socialistisk Folkeparti,Socialistisk Folkeparti,70,6861,6833.0,0.9959189622504008,uddannelse
Socialistisk Folkeparti,Uden for Folketingsgrupperne,70,4649,3077.0,0.6618627661862766,uddannelse
Socialistisk Folkeparti,Venstre,70,37860,22816.0,0.6026413100898046,uddannelse
Uden for Folketingsgrupperne,Uden for Folketingsgrupperne,70,784,609.0,0.7767857142857143,uddannelse
Uden for Folketingsgrupperne,Venstre,70,10399,7539.0,0.7249735551495337,uddannelse
Venstre,Venstre,70,44128,44080.0,0.9989122552574329,uddannelse
Alternativet,Alternativet,71,658,658.0,1.0,uddannelse
Alternativet,Borgernes Parti,71,68,32.0,0.47058823529411764,uddannelse
Alternativet,Danmarksdemokraterne,71,3931,2246.0,0.5713558890867464,uddannelse
Alternativet,Dansk Folkeparti,71,1882,1001.0,0.5318809776833157,uddannelse
Alternativet,Det Konservative Folkeparti,71,2508,1313.0,0.523524720893142,uddannelse
Alternativet,Enhedslisten,71,1492,1163.0,0.7794906166219839,uddannelse
Alternativet,Javnaðarflokkurin,71,2,2.0,1.0,uddannelse
Alternativet,Liberal Alliance,71,5561,3157.0,0.5677036504225859,uddannelse
Alternativet,Moderaterne,71,5481,2865.0,0.5227148330596606,uddannelse
Alternativet,Nye Borgerlige,71,314,159.0,0.5063694267515924,uddannelse
Alternativet,Radikale Venstre,71,1582,1194.0,0.7547408343868521,uddannelse
Alternativet,Sambandsflokkurin,71,47,26.0,0.5531914893617021,uddannelse
Alternativet,Socialdemokratiet,71,14299,7730.0,0.5405972445625569,uddannelse
Alternativet,Socialistisk Folkeparti,71,4826,3779.0,0.7830501450476585,uddannelse
Alternativet,Uden for Folketingsgrupperne,71,1193,573.0,0.48030176026823135,uddannelse
Alternativet,Venstre,71,4751,2484.0,0.5228372974110713,uddannelse
Borgernes Parti,Danmarksdemokraterne,71,151,107.0,0.7086092715231788,uddannelse
Borgernes Parti,Dansk Folkeparti,71,80,58.0,0.725,uddannelse
Borgernes Parti,Det Konservative Folkeparti,71,94,61.0,0.648936170212766,uddannelse
Borgernes Parti,Enhedslisten,71,46,18.0,0.391304347826087,uddannelse
Borgernes Parti,Javnaðarflokkurin,71,1,0.0,0.0,uddannelse
Borgernes Parti,Liberal Alliance,71,224,137.0,0.6116071428571429,uddannelse
Borgernes Parti,Moderaterne,71,176,76.0,0.4318181818181818,uddannelse
Borgernes Parti,Radikale Venstre,71,61,17.0,0.2786885245901639,uddannelse
Borgernes Parti,Socialdemokratiet,71,573,264.0,0.4607329842931937,uddannelse
Borgernes Parti,Socialistisk Folkeparti,71,159,69.0,0.4339622641509434,uddannelse
Borgernes Parti,Uden for Folketingsgrupperne,71,70,35.0,0.5,uddannelse
Borgernes Parti,Venstre,71,153,69.0,0.45098039215686275,uddannelse
Danmarksdemokraterne,Danmarksdemokraterne,71,3549,3530.0,0.9946463792617639,uddannelse
Danmarksdemokraterne,Dansk Folkeparti,71,3899,3235.0,0.8296999230571942,uddannelse
Danmarksdemokraterne,Det Konservative Folkeparti,71,5117,4375.0,0.8549931600547196,uddannelse
Danmarksdemokraterne,Enhedslisten,71,3099,1608.0,0.5188770571151985,uddannelse
Danmarksdemokraterne,Javnaðarflokkurin,71,7,7.0,1.0,uddannelse
Danmarksdemokraterne,Liberal Alliance,71,11818,9599.0,0.812235572854967,uddannelse
Danmarksdemokraterne,Moderaterne,71,11378,7937.0,0.6975742661276148,uddannelse
Danmarksdemokraterne,Nye Borgerlige,71,571,437.0,0.7653239929947461,uddannelse
Danmarksdemokraterne,Radikale Venstre,71,3306,2199.0,0.6651542649727767,uddannelse
Danmarksdemokraterne,Sambandsflokkurin,71,100,39.0,0.39,uddannelse
Danmarksdemokraterne,Socialdemokratiet,71,29927,20846.0,0.6965616333077155,uddannelse
Danmarksdemokraterne,Socialistisk Folkeparti,71,10228,6396.0,0.6253421978881502,uddannelse
Danmarksdemokraterne,Uden for Folketingsgrupperne,71,2854,1809.0,0.6338472319551507,uddannelse
Danmarksdemokraterne,Venstre,71,10103,7112.0,0.7039493219835692,uddannelse
Dansk Folkeparti,Dansk Folkeparti,71,676,673.0,0.9955621301775148,uddannelse
Dansk Folkeparti,Det Konservative Folkeparti,71,2478,1964.0,0.7925746569814366,uddannelse
Dansk Folkeparti,Enhedslisten,71,1505,724.0,0.48106312292358805,uddannelse
Dansk Folkeparti,Javnaðarflokkurin,71,4,4.0,1.0,uddannelse
Dansk Folkeparti,Liberal Alliance,71,5580,4238.0,0.7594982078853046,uddannelse
Dansk Folkeparti,Moderaterne,71,5416,3629.0,0.6700516986706057,uddannelse
Dansk Folkeparti,Nye Borgerlige,71,300,230.0,0.7666666666666667,uddannelse
Dansk Folkeparti,Radikale Venstre,71,1568,942.0,0.6007653061224489,uddannelse
Dansk Folkeparti,Sambandsflokkurin,71,47,20.0,0.425531914893617,uddannelse
Dansk Folkeparti,Socialdemokratiet,71,14320,9550.0,0.6668994413407822,uddannelse
Dansk Folkeparti,Socialistisk Folkeparti,71,4808,2768.0,0.5757071547420965,uddannelse
Dansk Folkeparti,Uden for Folketingsgrupperne,71,1230,768.0,0.624390243902439,uddannelse
Dansk Folkeparti,Venstre,71,4712,3209.0,0.6810271646859083,uddannelse
Det Konservative Folkeparti,Det Konservative Folkeparti,71,1378,1378.0,1.0,uddannelse
Det Konservative Folkeparti,Enhedslisten,71,1988,974.0,0.48993963782696176,uddannelse
Det Konservative Folkeparti,Javnaðarflokkurin,71,4,4.0,1.0,uddannelse
Det Konservative Folkeparti,Liberal Alliance,71,7338,6441.0,0.8777596075224857,uddannelse
Det Konservative Folkeparti,Moderaterne,71,7188,5149.0,0.716332776850306,uddannelse
Det Konservative Folkeparti,Nye Borgerlige,71,353,263.0,0.7450424929178471,uddannelse
Det Konservative Folkeparti,Radikale Venstre,71,2080,1427.0,0.6860576923076923,uddannelse
Det Konservative Folkeparti,Sambandsflokkurin,71,71,30.0,0.4225352112676056,uddannelse
Det Konservative Folkeparti,Socialdemokratiet,71,18896,13558.0,0.717506350550381,uddannelse
Det Konservative Folkeparti,Socialistisk Folkeparti,71,6295,3759.0,0.5971405877680699,uddannelse
Det Konservative Folkeparti,Uden for Folketingsgrupperne,71,1555,1028.0,0.6610932475884245,uddannelse
Det Konservative Folkeparti,Venstre,71,6135,4485.0,0.7310513447432763,uddannelse
Enhedslisten,Enhedslisten,71,388,383.0,0.9871134020618557,uddannelse
Enhedslisten,Javnaðarflokkurin,71,2,2.0,1.0,uddannelse
Enhedslisten,Liberal Alliance,71,4456,2307.0,0.5177289048473968,uddannelse
Enhedslisten,Moderaterne,71,4316,2119.0,0.49096385542168675,uddannelse
Enhedslisten,Nye Borgerlige,71,231,92.0,0.39826839826839827,uddannelse
