vote_id,vote_typeid,afstemning_id,aktørid,afstemning_nummer,afstemning_vedtaget,Period,primary_topic,all_topics,møde_dato,møde_year_month,politician,party
1483300,1,5980,1755,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Colette L. Brix,Dansk Folkeparti
1483303,2,5980,1455,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,René Skau Björnsson,Socialdemokratiet
1483307,1,5980,350,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Gitte Lillelund Bech,Venstre
1483309,1,5980,149,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Lars Barfoed,Det Konservative Folkeparti
1483310,3,5980,856,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Line Barfod,Enhedslisten
1483311,3,5980,1778,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Svend Auken,Socialdemokratiet
1483314,3,5980,351,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Sophie Hæstorp Andersen,Socialdemokratiet
1483315,2,5980,258,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Poul Andersen,Socialdemokratiet
1483316,1,5980,126,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Kim Andersen (udpeget af V),Venstre
1483318,1,5980,164,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Hans Andersen,Venstre
1483321,2,5980,1891,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Thomas Adelskov,Socialdemokratiet
1483322,3,5980,1444,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Poul Henrik Hedeboe,Socialistisk Folkeparti
1483324,2,5980,1883,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Anne Grete Holmsgaard (udpeget af SF),Socialistisk Folkeparti
1483326,1,5980,364,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Birthe Rønn Hornbech,Venstre
1483328,3,5980,1833,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Høgni Hoydal,Tjóðveldi
1483294,3,5980,265,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Eva Kjer Hansen,Venstre
1483532,2,5981,235,14,False,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Jeppe Kofod,Socialdemokratiet
1483267,2,5980,220,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Morten Bødskov,Socialdemokratiet
1483268,1,5980,183,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Bent Bøgsted,Dansk Folkeparti
1483269,2,5980,198,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Anne Baastrup,Socialistisk Folkeparti
1483270,1,5980,648,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Carina Christensen,Det Konservative Folkeparti
1483271,2,5980,1325,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Ole Vagn Christensen,Socialdemokratiet
1483272,1,5980,94,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Peter Christensen,Venstre
1483273,1,5980,664,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Pia Christmas-Møller,Det Konservative Folkeparti
1483274,3,5980,77,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Kristian Thulesen Dahl,Dansk Folkeparti
1483276,1,5980,1371,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Per Dalgaard,Dansk Folkeparti
1483278,1,5980,216,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Mikkel Dencker,Dansk Folkeparti
1483280,1,5980,108,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Charlotte Dyremose,Det Konservative Folkeparti
1483281,3,5980,1805,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Inge-Lene Ebdrup,Venstre
1483282,1,5980,131,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Lene Espersen,Det Konservative Folkeparti
1483286,3,5980,138,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Mette Frederiksen,Socialdemokratiet
1483287,1,5980,1047,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Louise Frevert,Dansk Folkeparti
1483288,1,5980,1845,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Søren Gade,Venstre
1483293,3,5980,663,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Christian H. Hansen,Dansk Folkeparti
1483279,1,5980,211,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Jørn Dohrmann,Dansk Folkeparti
1483329,1,5980,1461,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Rikke Hvilshøj,Venstre
1483367,2,5980,386,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Claus Larsen-Jensen (udpeget af),Socialdemokratiet
1483369,1,5980,1814,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Gudrun Laub,Venstre
1483373,3,5980,384,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Mogens Lykketoft,Socialdemokratiet
1483379,2,5980,1880,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Anne-Marie Meldgaard,Socialdemokratiet
1483380,3,5980,83,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Brian Mikkelsen,Det Konservative Folkeparti
1483382,1,5980,245,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Leif Mikkelsen,Venstre
1483386,3,5980,1824,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Anders Møller,Uden for Folketingsgrupperne
1483387,1,5980,665,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Helge Adam Møller,Det Konservative Folkeparti
1483388,3,5980,1023,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Lone Møller (udpeget af S),Socialdemokratiet
1483389,1,5980,153,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Per Stig Møller,Det Konservative Folkeparti
1483390,1,5980,279,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Tina Nedergaard,Venstre
1483392,2,5980,33,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Holger K. Nielsen,Socialistisk Folkeparti
1483393,1,5980,193,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Karsten Nonbo,Venstre
1483394,3,5980,662,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Poul Nødgaard,Dansk Folkeparti
1483395,3,5980,1753,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Flemming Oppfeldt,Uden for Folketingsgrupperne
1483330,2,5980,678,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Klaus Hækkerup (udpeget af S),Socialdemokratiet
1483364,2,5980,28,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Henrik Sass Larsen,Socialdemokratiet
1483333,3,5980,55,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Marianne Jelved,Radikale Venstre
1483337,3,5980,271,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Kristian Jensen,Venstre
1483342,3,5980,670,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Lars Emil Johansen,Siumut
1483343,2,5980,1912,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Ida Jørgensen,Radikale Venstre
1483345,3,5980,668,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Naser Khader,Radikale Venstre
1483363,1,5980,64,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Flemming Damgaard Larsen,Venstre
1483346,1,5980,1844,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Jens Kirk,Venstre
1483348,3,5980,1882,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Henriette Kjær,Det Konservative Folkeparti
1483349,1,5980,252,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Pia Kjærsgaard,Dansk Folkeparti
1483353,2,5980,235,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Jeppe Kofod,Socialdemokratiet
1483355,2,5980,1557,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Bodil Kornbek,Kristendemokraterne
1483356,1,5980,1745,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Ulrik Kragh,Venstre
1483357,3,5980,676,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Søren Krarup,Dansk Folkeparti
1483358,1,5980,1431,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Pia Kristensen,Dansk Folkeparti
1483360,1,5980,677,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Jesper Langballe,Dansk Folkeparti
1483352,3,5980,1777,13,False,65,arbejdsmarked_velfærd,"['uddannelse', 'skat', 'finans_budget', 'arbejdsmarked_velfærd', 'social_familie']",2004-11-25 10:00:00,2004-11,Anita Knakkergaard,Dansk Folkeparti
1483535,2,5981,1745,14,False,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Ulrik Kragh,Venstre
1483842,1,5983,350,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Gitte Lillelund Bech,Venstre
1483838,3,5983,1455,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,René Skau Björnsson,Socialdemokratiet
1483835,1,5983,1755,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Colette L. Brix,Dansk Folkeparti
1483831,3,5983,265,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Eva Kjer Hansen,Venstre
1483830,1,5983,663,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Christian H. Hansen,Dansk Folkeparti
1483825,1,5983,1845,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Søren Gade,Venstre
1483824,3,5983,1047,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Louise Frevert,Dansk Folkeparti
1483823,1,5983,138,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Mette Frederiksen,Socialdemokratiet
1483844,1,5983,149,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Lars Barfoed,Det Konservative Folkeparti
1483845,3,5983,856,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Line Barfod,Enhedslisten
1483846,1,5983,1778,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Svend Auken,Socialdemokratiet
1483871,1,5983,1431,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Pia Kristensen,Dansk Folkeparti
1483870,1,5983,676,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Søren Krarup,Dansk Folkeparti
1483869,1,5983,1745,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Ulrik Kragh,Venstre
1483868,1,5983,1557,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Bodil Kornbek,Kristendemokraterne
1483866,1,5983,235,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Jeppe Kofod,Socialdemokratiet
1483865,3,5983,1777,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Anita Knakkergaard,Dansk Folkeparti
1483862,1,5983,252,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Pia Kjærsgaard,Dansk Folkeparti
1483861,3,5983,1882,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Henriette Kjær,Det Konservative Folkeparti
1483859,1,5983,1844,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Jens Kirk,Venstre
1483858,3,5983,668,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Naser Khader,Radikale Venstre
1483856,1,5983,1891,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Thomas Adelskov,Socialdemokratiet
1483853,1,5983,164,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Hans Andersen,Venstre
1483851,1,5983,126,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Kim Andersen (udpeget af V),Venstre
1483850,1,5983,258,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Poul Andersen,Socialdemokratiet
1483849,1,5983,351,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Sophie Hæstorp Andersen,Socialdemokratiet
1483819,1,5983,131,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Lene Espersen,Det Konservative Folkeparti
1483818,3,5983,1805,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Inge-Lene Ebdrup,Venstre
1483817,1,5983,108,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Charlotte Dyremose,Det Konservative Folkeparti
1483786,2,5982,348,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Villy Søvndal,Socialistisk Folkeparti
1483782,2,5982,176,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Søren Søndergaard,Enhedslisten
1483779,2,5982,226,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Ole Sohn,Socialistisk Folkeparti
1483789,2,5982,379,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Kristen Touborg,Socialistisk Folkeparti
1483777,3,5982,1769,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Birthe Skaarup (udpeget af DF),Dansk Folkeparti
1483775,1,5982,1299,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Helle Sjelle,Det Konservative Folkeparti
1483774,3,5982,1280,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Niels Sindal,Socialdemokratiet
1483773,3,5982,1757,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Irene Simonsen,Venstre
1483770,3,5982,125,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Hans Christian Schmidt,Venstre
1483768,3,5982,725,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Preben Rudiengaard,Venstre
1483767,2,5982,172,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Pernille Rosenkrantz-Theil,Enhedslisten
1483766,3,5982,661,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Jens Rohde,Venstre
1483765,3,5982,145,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Lars Løkke Rasmussen,Venstre
1483776,1,5982,1556,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Jann Sjursen,Kristendemokraterne
1483873,1,5983,677,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Jesper Langballe,Dansk Folkeparti
1483792,1,5982,1822,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Jens Peter Vernersen,Socialdemokratiet
1483816,1,5983,211,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Jørn Dohrmann,Dansk Folkeparti
1483815,1,5983,216,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Mikkel Dencker,Dansk Folkeparti
1483813,3,5983,1371,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Per Dalgaard,Dansk Folkeparti
1483811,3,5983,77,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Kristian Thulesen Dahl,Dansk Folkeparti
1483810,1,5983,664,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Pia Christmas-Møller,Det Konservative Folkeparti
1483809,3,5983,94,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Peter Christensen,Venstre
1483808,1,5983,1325,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Ole Vagn Christensen,Socialdemokratiet
1483807,1,5983,648,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Carina Christensen,Det Konservative Folkeparti
1483806,2,5983,198,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Anne Baastrup,Socialistisk Folkeparti
1483791,3,5982,296,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Ulla Tørnæs,Venstre
1483805,1,5983,183,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Bent Bøgsted,Dansk Folkeparti
1483799,3,5982,1916,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Christian Wedell-Neergaard,Det Konservative Folkeparti
1483798,3,5982,12,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Nicolai Wammen,Socialdemokratiet
1483797,3,5982,1558,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Tove Videbæk,Kristendemokraterne
1483796,1,5982,1749,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Jens Vibjerg (udpeget af V),Venstre
1483794,3,5982,106,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Margrethe Vestager,Radikale Venstre
1483793,3,5982,212,16,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Eyvind Vesselbo,Venstre
1483804,1,5983,220,17,True,65,forsvar_sikkerhed,"['forsvar_sikkerhed', 'udenrigs_eu']",2004-11-25 10:00:00,2004-11,Morten Bødskov,Socialdemokratiet
