vote_id,vote_typeid,afstemning_id,aktørid,afstemning_nummer,afstemning_vedtaget,Period,primary_topic,all_topics,møde_dato,møde_year_month,politician,party
1535175,1,6270,1891,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Thomas Adelskov,Socialdemokratiet
1535217,1,6270,1805,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Inge-Lene Ebdrup,Venstre
1535193,1,6270,1455,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,René Skau Björnsson,Socialdemokratiet
1535191,1,6270,71,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Tom Behnke,Det Konservative Folkeparti
1535190,1,6270,350,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Gitte Lillelund Bech,Venstre
1535189,1,6270,149,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Lars Barfoed,Det Konservative Folkeparti
1535188,1,6270,856,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Line Barfod,Enhedslisten
1535186,3,6270,1778,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Svend Auken,Socialdemokratiet
1535182,1,6270,17,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Christine Antorini,Socialistisk Folkeparti
1535180,1,6270,258,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Poul Andersen,Socialdemokratiet
1535179,1,6270,126,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Kim Andersen (udpeget af V),Venstre
1535177,1,6270,164,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Hans Andersen,Venstre
1535176,1,6270,117,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Simon Emil Ammitzbøll-Bille,Radikale Venstre
1535262,1,6270,1378,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Per Ørum Jørgensen,Det Konservative Folkeparti
1535216,1,6270,108,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Charlotte Dyremose,Det Konservative Folkeparti
1535215,1,6270,654,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Lone Dybkjær,Radikale Venstre
1535214,1,6270,211,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Jørn Dohrmann,Dansk Folkeparti
1535213,1,6270,216,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Mikkel Dencker,Dansk Folkeparti
1535212,3,6270,77,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Kristian Thulesen Dahl,Dansk Folkeparti
1535209,1,6270,1618,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Walter Christophersen,Dansk Folkeparti
1535208,1,6270,664,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Pia Christmas-Møller,Det Konservative Folkeparti
1535207,1,6270,124,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Kim Christiansen,Dansk Folkeparti
1535203,1,6270,94,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Peter Christensen,Venstre
1535202,3,6270,648,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Carina Christensen,Det Konservative Folkeparti
1535201,1,6270,198,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Anne Baastrup,Socialistisk Folkeparti
1535200,1,6270,183,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Bent Bøgsted,Dansk Folkeparti
1535199,1,6270,220,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Morten Bødskov,Socialdemokratiet
1535196,1,6270,1755,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Colette L. Brix,Dansk Folkeparti
1535264,1,6270,668,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Naser Khader,Radikale Venstre
1535265,1,6270,1844,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Jens Kirk,Venstre
1535329,1,6270,1280,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Niels Sindal,Socialdemokratiet
1535328,1,6270,1757,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Irene Simonsen,Venstre
1535326,3,6270,125,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Hans Christian Schmidt,Venstre
1535325,1,6270,1357,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Helge Sander,Venstre
1535324,1,6270,725,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Preben Rudiengaard,Venstre
1535323,3,6270,172,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Pernille Rosenkrantz-Theil,Enhedslisten
1535322,3,6270,661,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Jens Rohde,Venstre
1535330,1,6270,1299,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Helle Sjelle,Det Konservative Folkeparti
1535319,3,6270,234,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Anders Fogh Rasmussen,Venstre
1535318,3,6270,1744,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Kamal Qureshi,Socialistisk Folkeparti
1535313,1,6270,3090,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Tina Petersen,Dansk Folkeparti
1535312,1,6270,671,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Niels Helveg Petersen,Radikale Venstre
1535320,3,6270,145,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Lars Løkke Rasmussen,Venstre
1535331,3,6270,82,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Hans Kristian Skibby,Dansk Folkeparti
1535353,1,6270,226,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Ole Sohn,Socialistisk Folkeparti
1535349,3,6270,348,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Villy Søvndal,Socialistisk Folkeparti
1535346,1,6270,379,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Kristen Touborg,Socialistisk Folkeparti
1535344,1,6270,296,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Ulla Tørnæs,Venstre
1535343,1,6270,1822,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Jens Peter Vernersen,Socialdemokratiet
1535342,1,6270,212,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Eyvind Vesselbo,Venstre
1535341,1,6270,106,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Margrethe Vestager,Radikale Venstre
1535340,1,6270,1749,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Jens Vibjerg (udpeget af V),Venstre
1535338,1,6270,1916,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Christian Wedell-Neergaard,Det Konservative Folkeparti
1535334,3,6270,5,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Frank Aaen,Enhedslisten
1535311,1,6270,680,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Morten Helveg Petersen,Radikale Venstre
1535308,1,6270,1829,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Thor Pedersen,Venstre
1535278,3,6270,28,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Henrik Sass Larsen,Socialdemokratiet
1535276,1,6270,677,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Jesper Langballe,Dansk Folkeparti
1535273,1,6270,676,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Søren Krarup,Dansk Folkeparti
1535272,1,6270,235,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Jeppe Kofod,Socialdemokratiet
1535271,3,6270,1777,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Anita Knakkergaard,Dansk Folkeparti
1535268,1,6270,252,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Pia Kjærsgaard,Dansk Folkeparti
1535267,1,6270,1882,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Henriette Kjær,Det Konservative Folkeparti
1535286,1,6270,384,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Mogens Lykketoft,Socialdemokratiet
1535277,1,6270,64,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Flemming Damgaard Larsen,Venstre
1535307,1,6270,1124,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Marion Pedersen,Venstre
1535304,1,6270,56,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Karin Nødgaard,Dansk Folkeparti
1535303,1,6270,193,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Karsten Nonbo,Venstre
1535301,1,6270,33,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Holger K. Nielsen,Socialistisk Folkeparti
1535297,3,6270,153,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Per Stig Møller,Det Konservative Folkeparti
1535298,3,6270,279,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Tina Nedergaard,Venstre
1535291,1,6270,238,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Morten Messerschmidt,Dansk Folkeparti
1535292,3,6270,83,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Brian Mikkelsen,Det Konservative Folkeparti
1535290,1,6270,1880,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Anne-Marie Meldgaard,Socialdemokratiet
1535295,1,6270,665,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Helge Adam Møller,Det Konservative Folkeparti
1535296,3,6270,1023,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Lone Møller (udpeget af S),Socialdemokratiet
1535293,1,6270,245,1,True,66,klima_miljø,"['klima_miljø', 'sundhed']",2005-02-23 13:00:00,2005-02,Leif Mikkelsen,Venstre
1462739,3,5868,663,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Christian H. Hansen,Dansk Folkeparti
1462745,3,5868,1444,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Poul Henrik Hedeboe,Socialistisk Folkeparti
1462740,3,5868,265,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Eva Kjer Hansen,Venstre
1462728,3,5868,1385,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Pernille Frahm (udpeget af SF),Socialistisk Folkeparti
1462733,3,5868,1845,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Søren Gade,Venstre
1462732,1,5868,95,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Steen Gade,Socialistisk Folkeparti
1462731,1,5868,1047,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Louise Frevert,Dansk Folkeparti
1462730,3,5868,138,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Mette Frederiksen,Socialdemokratiet
1462746,1,5868,1887,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Connie Hedegaard,Det Konservative Folkeparti
1462767,1,5868,1378,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Per Ørum Jørgensen,Det Konservative Folkeparti
1462766,1,5868,210,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Birgitte Josefsen,Venstre
1462765,1,5868,670,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Lars Emil Johansen,Siumut
1462761,1,5868,271,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Kristian Jensen,Venstre
1462758,1,5868,55,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Marianne Jelved,Radikale Venstre
1462757,3,5868,129,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Bertel Haarder,Venstre
1462756,3,5868,678,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Klaus Hækkerup (udpeget af S),Socialdemokratiet
1462754,3,5868,1461,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Rikke Hvilshøj,Venstre
1462753,3,5868,1833,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Høgni Hoydal,Tjóðveldi
1462751,1,5868,364,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Birthe Rønn Hornbech,Venstre
1462750,1,5868,1883,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Anne Grete Holmsgaard (udpeget af SF),Socialistisk Folkeparti
1462749,1,5868,2103,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Britta Schall Holberg,Venstre
1462747,1,5868,70,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Martin Henriksen (udpeget af DF),Dansk Folkeparti
1462704,1,5868,220,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Morten Bødskov,Socialdemokratiet
1462724,3,5868,131,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Lene Espersen,Det Konservative Folkeparti
1462698,3,5868,1455,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,René Skau Björnsson,Socialdemokratiet
1462696,1,5868,71,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Tom Behnke,Det Konservative Folkeparti
1462695,3,5868,350,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Gitte Lillelund Bech,Venstre
1462694,1,5868,149,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Lars Barfoed,Det Konservative Folkeparti
1462693,3,5868,856,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Line Barfod,Enhedslisten
1462691,3,5868,1778,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Svend Auken,Socialdemokratiet
1462687,1,5868,17,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Christine Antorini,Socialistisk Folkeparti
1462685,1,5868,258,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Poul Andersen,Socialdemokratiet
1462684,1,5868,126,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Kim Andersen (udpeget af V),Venstre
1462701,3,5868,1755,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Colette L. Brix,Dansk Folkeparti
1462722,1,5868,1805,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Inge-Lene Ebdrup,Venstre
1462721,1,5868,108,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Charlotte Dyremose,Det Konservative Folkeparti
1462720,1,5868,654,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Lone Dybkjær,Radikale Venstre
1462719,1,5868,211,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Jørn Dohrmann,Dansk Folkeparti
1462718,1,5868,216,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Mikkel Dencker,Dansk Folkeparti
1462717,1,5868,77,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Kristian Thulesen Dahl,Dansk Folkeparti
1462714,1,5868,1618,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Walter Christophersen,Dansk Folkeparti
1462713,1,5868,664,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Pia Christmas-Møller,Det Konservative Folkeparti
1462712,1,5868,124,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Kim Christiansen,Dansk Folkeparti
1462708,1,5868,94,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Peter Christensen,Venstre
1462707,3,5868,648,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Carina Christensen,Det Konservative Folkeparti
1462706,1,5868,198,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Anne Baastrup,Socialistisk Folkeparti
1462705,1,5868,183,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Bent Bøgsted,Dansk Folkeparti
1462769,3,5868,668,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Naser Khader,Radikale Venstre
1462813,3,5868,1829,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Thor Pedersen,Venstre
1462834,1,5868,1280,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Niels Sindal,Socialdemokratiet
1462833,1,5868,1757,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Irene Simonsen,Venstre
1462831,3,5868,125,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Hans Christian Schmidt,Venstre
1462830,1,5868,1357,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Helge Sander,Venstre
1462829,3,5868,725,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Preben Rudiengaard,Venstre
1462828,1,5868,172,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Pernille Rosenkrantz-Theil,Enhedslisten
1462827,1,5868,661,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Jens Rohde,Venstre
1462835,3,5868,1299,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Helle Sjelle,Det Konservative Folkeparti
1462824,1,5868,234,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Anders Fogh Rasmussen,Venstre
1462823,3,5868,1744,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Kamal Qureshi,Socialistisk Folkeparti
1462818,1,5868,3090,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Tina Petersen,Dansk Folkeparti
1462817,1,5868,671,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Niels Helveg Petersen,Radikale Venstre
1462825,1,5868,145,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Lars Løkke Rasmussen,Venstre
1462816,3,5868,680,3,False,66,sundhed,"['sundhed', 'finans_budget', 'udenrigs_eu', 'retspolitik']",2005-02-24 10:00:00,2005-02,Morten Helveg Petersen,Radikale Venstre
