metadata_vote_id,vote_type,voting_id,aktør_id,metadata_opdateringsdato
1273113,1,1878,1749,2018-02-14T13:11:22.187
1273114,2,1878,1258,2018-02-14T13:11:22.187
1273115,2,1878,116,2018-02-14T13:11:22.187
1273116,2,1878,5,2018-02-14T13:11:22.187
1273117,1,1878,1090,2018-02-14T13:11:22.187
1277235,1,1879,1891,2018-02-14T13:23:49.74
1277236,3,1879,221,2021-01-28T20:37:54.353
1277237,3,1879,4965,2021-01-28T20:37:54.393
1277238,3,1879,1619,2021-01-28T20:37:54.437
1277239,3,1879,117,2021-01-28T20:37:54.463
1277240,3,1879,5182,2021-01-28T20:37:54.507
1277241,1,1879,158,2018-02-14T13:23:49.74
1277242,1,1879,126,2018-02-14T13:23:49.74
1277243,3,1879,258,2021-01-28T20:37:54.537
1277244,1,1879,351,2018-02-14T13:23:49.74
1277245,1,1879,17,2018-02-14T13:23:49.74
1277246,3,1879,152,2021-01-28T20:37:54.57
1277247,3,1879,195,2021-01-28T20:37:54.61
1277248,3,1879,856,2021-01-28T20:37:54.633
1277249,3,1879,149,2021-01-28T20:37:54.67
1277250,1,1879,350,2018-02-14T13:23:49.74
1277251,1,1879,71,2018-02-14T13:23:49.74
1277252,1,1879,1362,2018-02-14T13:23:49.74
1277253,1,1879,1455,2018-02-14T13:23:49.74
1277254,1,1879,50,2018-02-14T13:23:49.74
1277255,1,1879,5132,2018-02-14T13:23:49.74
1277256,1,1879,49,2018-02-14T13:23:49.74
1277257,1,1879,1502,2018-02-14T13:23:49.74
1277258,1,1879,1755,2018-02-14T13:23:49.74
1277259,1,1879,3082,2018-02-14T13:23:49.74
1277260,1,1879,249,2018-02-14T13:23:49.74
1277261,1,1879,220,2018-02-14T13:23:49.74
1277262,1,1879,183,2018-02-14T13:23:49.74
1277263,1,1879,198,2018-02-14T13:23:49.74
1277264,3,1879,85,2021-01-28T20:37:54.687
1277265,1,1879,303,2018-02-14T13:23:49.74
1277266,1,1879,648,2018-02-14T13:23:49.74
1277267,1,1879,1325,2018-02-14T13:23:49.74
1277268,3,1879,94,2021-01-28T20:37:54.7
1277269,1,1879,98,2018-02-14T13:23:49.74
1277270,1,1879,3084,2018-02-14T13:23:49.74
1277271,3,1879,155,2021-01-28T20:37:54.72
1277272,1,1879,259,2018-02-14T13:23:49.74
1277273,3,1879,124,2021-01-28T20:37:54.74
1277274,3,1879,664,2021-01-28T20:37:54.767
1277275,3,1879,171,2021-01-28T20:37:54.783
1277276,3,1879,3088,2021-01-28T20:37:54.81
1277277,1,1879,205,2018-02-14T13:23:49.74
1277278,1,1879,77,2018-02-14T13:23:49.74
1277279,3,1879,1371,2021-01-28T20:37:54.837
1277280,1,1879,184,2018-02-14T13:23:49.74
1277281,1,1879,121,2018-02-14T13:23:49.74
1277282,1,1879,216,2018-02-14T13:23:49.74
1277283,1,1879,211,2018-02-14T13:23:49.74
1277284,2,1879,654,2018-02-14T13:23:49.74
1277285,3,1879,43,2021-01-28T20:37:54.867
1277286,3,1879,93,2021-01-28T20:37:54.89
1277287,3,1879,72,2021-01-28T20:37:54.93
1277288,1,1879,120,2018-02-14T13:23:49.74
1277289,3,1879,131,2021-01-28T20:37:54.953
1277290,3,1879,34,2021-01-28T20:37:54.977
1277291,1,1879,119,2018-02-14T13:23:49.74
1277292,1,1879,1385,2018-02-14T13:23:49.74
1277293,1,1879,270,2018-02-14T13:23:49.74
1277294,1,1879,138,2018-02-14T13:23:49.74
1277295,3,1879,1162,2021-01-28T20:37:54.993
1277296,3,1879,95,2021-01-28T20:37:55.017
1277297,3,1879,1845,2021-01-28T20:37:55.043
1277298,3,1879,197,2021-01-28T20:37:55.07
1277299,3,1879,92,2021-01-28T20:37:55.103
1277300,3,1879,265,2021-01-28T20:37:55.13
1277301,3,1879,801,2021-01-28T20:37:55.157
1277302,3,1879,288,2021-01-28T20:37:55.173
1277303,1,1879,1146,2018-02-14T13:23:49.74
1277304,1,1879,246,2018-02-14T13:23:49.74
1277305,3,1879,1887,2021-01-28T20:37:55.19
1277306,3,1879,6689,2021-01-28T20:37:55.217
1277307,1,1879,70,2018-02-14T13:23:49.74
1277308,1,1879,244,2018-02-14T13:23:49.74
1277309,3,1879,2103,2021-01-28T20:37:55.24
1277310,3,1879,1883,2021-01-28T20:37:55.26
1277311,3,1879,364,2021-01-28T20:37:55.283
1277312,3,1879,1833,2021-01-28T20:37:55.3
1277313,1,1879,273,2018-02-14T13:23:49.74
1277314,1,1879,47,2018-02-14T13:23:49.74
1277315,3,1879,678,2021-01-28T20:37:55.32
1277316,3,1879,67,2021-01-28T20:37:55.34
1277317,3,1879,272,2021-01-28T20:37:55.38
1277318,1,1879,223,2018-02-14T13:23:49.74
1277319,3,1879,199,2021-01-28T20:37:55.43
1277320,3,1879,129,2021-01-28T20:37:55.467
1277321,3,1879,55,2021-01-28T20:37:55.513
1277322,1,1879,173,2018-02-14T13:23:49.74
1277323,3,1879,271,2021-01-28T20:37:55.54
1277324,3,1879,260,2021-01-28T20:37:55.573
1277325,3,1879,178,2021-01-28T20:37:55.59
1277326,1,1879,154,2018-02-14T13:23:49.74
1277327,1,1879,180,2018-02-14T13:23:49.74
1277328,1,1879,201,2018-02-14T13:23:49.74
1277329,1,1879,365,2018-02-14T13:23:49.74
1277330,3,1879,247,2021-01-28T20:37:55.633
1277331,3,1879,670,2021-01-28T20:37:55.657
1277332,1,1879,210,2018-02-14T13:23:49.74
1277333,3,1879,1378,2021-01-28T20:37:55.69
1277334,1,1879,668,2018-02-14T13:23:49.74
1277335,1,1879,362,2018-02-14T13:23:49.74
1277336,3,1879,1844,2021-01-28T20:37:55.71
1277337,1,1879,1882,2018-02-14T13:23:49.74
1277338,3,1879,252,2021-01-28T20:37:55.753
1277339,1,1879,280,2018-02-14T13:23:49.74
1277340,1,1879,1777,2018-02-14T13:23:49.74
1277341,1,1879,235,2018-02-14T13:23:49.74
1277342,1,1879,676,2018-02-14T13:23:49.74
1277343,3,1879,352,2021-01-28T20:37:55.773
1277344,1,1879,4968,2018-02-14T13:23:49.74
1277345,1,1879,677,2018-02-14T13:23:49.74
1277346,1,1879,64,2018-02-14T13:23:49.74
1277347,3,1879,28,2021-01-28T20:37:55.817
1277348,1,1879,24,2018-02-14T13:23:49.74
1277349,1,1879,257,2018-02-14T13:23:49.74
1277350,1,1879,96,2018-02-14T13:23:49.74
1277351,1,1879,217,2018-02-14T13:23:49.74
1277352,1,1879,194,2018-02-14T13:23:49.74
1277353,1,1879,651,2018-02-14T13:23:49.74
1277354,3,1879,4515,2021-01-28T20:37:55.837
1277355,3,1879,384,2021-01-28T20:37:55.87
1277356,3,1879,130,2021-01-28T20:37:55.897
1277357,3,1879,1880,2021-01-28T20:37:55.937
1277358,1,1879,83,2018-02-14T13:23:49.74
1277359,1,1879,224,2018-02-14T13:23:49.74
1277360,1,1879,3085,2018-02-14T13:23:49.74
1277361,1,1879,1951,2018-02-14T13:23:49.74
1277362,3,1879,665,2021-01-28T20:37:55.98
1277363,3,1879,1023,2021-01-28T20:37:56.097
1277364,3,1879,153,2021-01-28T20:37:56.163
1277365,1,1879,279,2018-02-14T13:23:49.74
1277366,1,1879,33,2018-02-14T13:23:49.74
1277367,1,1879,649,2018-02-14T13:23:49.74
1277368,1,1879,193,2018-02-14T13:23:49.74
1277369,3,1879,56,2021-01-28T20:37:56.197
1277370,1,1879,163,2018-02-14T13:23:49.74
1277371,1,1879,297,2018-02-14T13:23:49.74
1277372,1,1879,133,2018-02-14T13:23:49.74
1277373,1,1879,1124,2018-02-14T13:23:49.74
1277374,1,1879,1829,2018-02-14T13:23:49.74
1277375,1,1879,80,2018-02-14T13:23:49.74
1277376,1,1879,97,2018-02-14T13:23:49.74
1277377,2,1879,671,2018-02-14T13:23:49.74
1277378,1,1879,3090,2018-02-14T13:23:49.74
1277379,1,1879,132,2018-02-14T13:23:49.74
1277380,3,1879,4956,2021-01-28T20:37:56.237
1277381,3,1879,3086,2021-01-28T20:37:56.277
1277382,2,1879,4969,2018-02-14T13:23:49.74
1277383,3,1879,206,2021-01-28T20:37:56.3
1277384,3,1879,1744,2021-01-28T20:37:56.33
1277385,3,1879,1358,2021-01-28T20:37:56.38
1277386,1,1879,6688,2018-02-14T13:23:49.74
1277387,3,1879,145,2021-01-28T20:37:56.41
1277388,1,1879,725,2018-02-14T13:23:49.74
1277389,1,1879,148,2018-02-14T13:23:49.74
1277390,3,1879,1357,2021-01-28T20:37:56.44
1277391,3,1879,125,2021-01-28T20:37:56.477
1277392,3,1879,147,2021-01-28T20:37:56.49
1277393,1,1879,653,2018-02-14T13:23:49.74
1277394,3,1879,1280,2021-01-28T20:37:56.54
1277395,3,1879,1299,2021-01-28T20:37:56.58
1277396,3,1879,82,2021-01-28T20:37:56.603
1277397,1,1879,187,2018-02-14T13:23:49.74
1277398,3,1879,48,2021-01-28T20:37:56.64
1277399,1,1879,226,2018-02-14T13:23:49.74
1277400,3,1879,182,2021-01-28T20:37:56.663
1277401,1,1879,348,2018-02-14T13:23:49.74
1277402,1,1879,179,2018-02-14T13:23:49.74
1277403,3,1879,144,2021-01-28T20:37:56.693
1277404,1,1879,379,2018-02-14T13:23:49.74
1277405,3,1879,296,2021-01-28T20:37:56.71
1277406,1,1879,1822,2018-02-14T13:23:49.74
1277407,3,1879,212,2021-01-28T20:37:56.737
1277408,3,1879,106,2021-01-28T20:37:56.757
1277409,1,1879,1749,2018-02-14T13:23:49.74
1277410,1,1879,1258,2018-02-14T13:23:49.74
1277411,2,1879,116,2018-02-14T13:23:49.74
1277412,2,1879,5,2018-02-14T13:23:49.74
1277413,1,1879,1090,2018-02-14T13:23:49.74
1277414,1,1880,1891,2018-02-14T13:23:50.593
1277415,3,1880,221,2021-01-28T20:37:56.78
1277416,3,1880,4965,2021-01-28T20:37:56.807
1277417,3,1880,1619,2021-01-28T20:37:56.837
1277418,3,1880,117,2021-01-28T20:37:56.86
1277419,3,1880,5182,2021-01-28T20:37:56.883
1277420,1,1880,158,2018-02-14T13:23:50.593
1277421,1,1880,126,2018-02-14T13:23:50.593
1277422,3,1880,258,2021-01-28T20:45:47.717
1277423,1,1880,351,2018-02-14T13:23:50.593
1277424,1,1880,17,2018-02-14T13:23:50.593
1277425,3,1880,152,2021-01-28T20:37:56.917
1277426,3,1880,195,2021-01-28T20:37:56.94
1277427,3,1880,856,2021-01-28T20:37:56.97
1277428,3,1880,149,2021-01-28T20:45:47.753
1277429,1,1880,350,2018-02-14T13:23:50.593
1277430,1,1880,71,2018-02-14T13:23:50.593
1277431,1,1880,1362,2018-02-14T13:23:50.593
1277432,1,1880,1455,2018-02-14T13:23:50.593
1277433,1,1880,50,2018-02-14T13:23:50.593
1277434,1,1880,5132,2018-02-14T13:23:50.593
1277435,1,1880,49,2018-02-14T13:23:50.593
1277436,1,1880,1502,2018-02-14T13:23:50.593
1277437,1,1880,1755,2018-02-14T13:23:50.593
1277438,1,1880,3082,2018-02-14T13:23:50.593
1277439,1,1880,249,2018-02-14T13:23:50.593
1277440,1,1880,220,2018-02-14T13:23:50.593
1277441,1,1880,183,2018-02-14T13:23:50.593
1277442,1,1880,198,2018-02-14T13:23:50.593
1277443,3,1880,85,2021-01-28T20:37:56.997
1277444,1,1880,303,2018-02-14T13:23:50.593
1277445,1,1880,648,2018-02-14T13:23:50.593
1277446,1,1880,1325,2018-02-14T13:23:50.593
1277447,3,1880,94,2021-01-28T20:45:47.867
1277448,1,1880,98,2018-02-14T13:23:50.597
1277449,1,1880,3084,2018-02-14T13:23:50.597
1277450,3,1880,155,2021-01-28T20:37:57.02
1277451,1,1880,259,2018-02-14T13:23:50.597
1277452,3,1880,124,2021-01-28T20:37:57.053
1277453,3,1880,664,2021-01-28T20:45:47.9
1277454,3,1880,171,2021-01-28T20:37:57.073
1277455,3,1880,3088,2021-01-28T20:45:47.93
1277456,1,1880,205,2018-02-14T13:23:50.597
1277457,1,1880,77,2018-02-14T13:23:50.597
1277458,3,1880,1371,2021-01-28T20:45:47.96
1277459,1,1880,184,2018-02-14T13:23:50.597
1277460,1,1880,121,2018-02-14T13:23:50.597
1277461,1,1880,216,2018-02-14T13:23:50.597
1277462,1,1880,211,2018-02-14T13:23:50.597
1277463,1,1880,654,2018-02-14T13:23:50.597
1277464,3,1880,43,2021-01-28T20:37:57.11
1277465,3,1880,93,2021-01-28T20:37:57.13
1277466,3,1880,72,2021-01-28T20:37:57.163
1277467,1,1880,120,2018-02-14T13:23:50.597
1277468,3,1880,131,2021-01-28T20:45:48
1277469,3,1880,34,2021-01-28T20:37:57.187
1277470,1,1880,119,2018-02-14T13:23:50.597
1277471,1,1880,1385,2018-02-14T13:23:50.597
1277472,1,1880,270,2018-02-14T13:23:50.597
1277473,1,1880,138,2018-02-14T13:23:50.597
1277474,3,1880,1162,2021-01-28T20:37:57.21
1277475,3,1880,95,2021-01-28T20:45:48.05
1277476,3,1880,1845,2021-01-28T20:45:48.077
1277477,3,1880,197,2021-01-28T20:37:57.233
1277478,3,1880,92,2021-01-28T20:45:48.103
1277479,3,1880,265,2021-01-28T20:45:48.133
1277480,3,1880,801,2021-01-28T20:37:57.27
1277481,3,1880,288,2021-01-28T20:45:48.17
1277482,1,1880,1146,2018-02-14T13:23:50.597
1277483,1,1880,246,2018-02-14T13:23:50.597
1277484,3,1880,1887,2021-01-28T20:45:48.19
1277485,3,1880,6689,2021-01-28T20:37:57.307
1277486,1,1880,70,2018-02-14T13:23:50.597
1277487,1,1880,244,2018-02-14T13:23:50.597
1277488,3,1880,2103,2021-01-28T20:45:48.213
1277489,3,1880,1883,2021-01-28T20:45:48.243
1277490,3,1880,364,2021-01-28T20:45:48.273
1277491,3,1880,1833,2021-01-28T20:45:48.317
1277492,1,1880,273,2018-02-14T13:23:50.597
1277493,1,1880,47,2018-02-14T13:23:50.597
1277494,3,1880,678,2021-01-28T20:45:48.35
1277495,3,1880,67,2021-01-28T20:37:57.33
1277496,3,1880,272,2021-01-28T20:37:57.36
1277497,1,1880,223,2018-02-14T13:23:50.597
1277498,3,1880,199,2021-01-28T20:37:57.38
1277499,3,1880,129,2021-01-28T20:45:48.38
1277500,3,1880,55,2021-01-28T20:45:48.423
1277501,1,1880,173,2018-02-14T13:23:50.597
1277502,3,1880,271,2021-01-28T20:45:48.45
1277503,3,1880,260,2021-01-28T20:37:57.403
1277504,3,1880,178,2021-01-28T20:37:57.43
1277505,1,1880,154,2018-02-14T13:23:50.597
1277506,1,1880,180,2018-02-14T13:23:50.597
1277507,1,1880,201,2018-02-14T13:23:50.597
1277508,1,1880,365,2018-02-14T13:23:50.597
1277509,3,1880,247,2021-01-28T20:37:57.447
1277510,3,1880,670,2021-01-28T20:45:48.48
1277511,1,1880,210,2018-02-14T13:23:50.597
1277512,3,1880,1378,2021-01-28T20:37:57.473
1277513,1,1880,668,2018-02-14T13:23:50.597
1277514,1,1880,362,2018-02-14T13:23:50.597
1277515,3,1880,1844,2021-01-28T20:45:48.51
1277516,1,1880,1882,2018-02-14T13:23:50.597
1277517,3,1880,252,2021-01-28T20:45:48.53
1277518,1,1880,280,2018-02-14T13:23:50.597
1277519,1,1880,1777,2018-02-14T13:23:50.597
1277520,1,1880,235,2018-02-14T13:23:50.597
1277521,1,1880,676,2018-02-14T13:23:50.597
1277522,3,1880,352,2021-01-28T20:45:48.563
1277523,1,1880,4968,2018-02-14T13:23:50.597
1277524,1,1880,677,2018-02-14T13:23:50.597
1277525,1,1880,64,2018-02-14T13:23:50.597
1277526,3,1880,28,2021-01-28T20:45:48.587
1277527,1,1880,24,2018-02-14T13:23:50.597
1277528,1,1880,257,2018-02-14T13:23:50.597
1277529,1,1880,96,2018-02-14T13:23:50.597
1277530,1,1880,217,2018-02-14T13:23:50.597
1277531,1,1880,194,2018-02-14T13:23:50.597
1277532,1,1880,651,2018-02-14T13:23:50.597
1277533,3,1880,4515,2021-01-28T20:37:57.49
1277534,3,1880,384,2021-01-28T20:45:48.617
1277535,3,1880,130,2021-01-28T20:37:57.527
1277536,3,1880,1880,2021-01-28T20:45:48.65
1277537,1,1880,83,2018-02-14T13:23:50.597
1277538,1,1880,224,2018-02-14T13:23:50.597
1277539,1,1880,3085,2018-02-14T13:23:50.597
1277540,1,1880,1951,2018-02-14T13:23:50.597
1277541,3,1880,665,2021-01-28T20:45:48.68
1277542,3,1880,1023,2021-01-28T20:45:48.707
1277543,3,1880,153,2021-01-28T20:45:48.74
1277544,1,1880,279,2018-02-14T13:23:50.597
1277545,1,1880,33,2018-02-14T13:23:50.597
1277546,1,1880,649,2018-02-14T13:23:50.597
1277547,1,1880,193,2018-02-14T13:23:50.597
1277548,3,1880,56,2021-01-28T20:37:57.543
1277549,1,1880,163,2018-02-14T13:23:50.597
1277550,1,1880,297,2018-02-14T13:23:50.597
1277551,1,1880,133,2018-02-14T13:23:50.597
1277552,1,1880,1124,2018-02-14T13:23:50.597
1277553,1,1880,1829,2018-02-14T13:23:50.597
1277554,1,1880,80,2018-02-14T13:23:50.597
1277555,1,1880,97,2018-02-14T13:23:50.597
1277556,1,1880,671,2018-02-14T13:23:50.597
1277557,1,1880,3090,2018-02-14T13:23:50.597
1277558,1,1880,132,2018-02-14T13:23:50.597
1277559,3,1880,4956,2021-01-28T20:37:57.58
1277560,3,1880,3086,2021-01-28T20:37:57.597
1277561,1,1880,4969,2018-02-14T13:23:50.597
1277562,3,1880,206,2021-01-28T20:45:48.77
1277563,3,1880,1744,2021-01-28T20:45:48.803
1277564,3,1880,1358,2021-01-28T20:37:57.623
1277565,1,1880,6688,2018-02-14T13:23:50.597
1277566,3,1880,145,2021-01-28T20:45:48.84
1277567,1,1880,725,2018-02-14T13:23:50.597
1277568,1,1880,148,2018-02-14T13:23:50.597
1277569,3,1880,1357,2021-01-28T20:45:48.863
1277570,3,1880,125,2021-01-28T20:45:48.9
1277571,3,1880,147,2021-01-28T20:37:57.643
1277572,1,1880,653,2018-02-14T13:23:50.597
1277573,3,1880,1280,2021-01-28T20:45:48.93
1277574,3,1880,1299,2021-01-28T20:45:48.963
1277575,3,1880,82,2021-01-28T20:45:48.997
1277576,1,1880,187,2018-02-14T13:23:50.597
1277577,3,1880,48,2021-01-28T20:45:49.023
1277578,1,1880,226,2018-02-14T13:23:50.597
1277579,3,1880,182,2021-01-28T20:45:49.053
1277580,1,1880,348,2018-02-14T13:23:50.597
1277581,1,1880,179,2018-02-14T13:23:50.597
1277582,3,1880,144,2021-01-28T20:37:57.677
1277583,1,1880,379,2018-02-14T13:23:50.597
1277584,3,1880,296,2021-01-28T20:45:49.08
1277585,1,1880,1822,2018-02-14T13:23:50.597
1277586,3,1880,212,2021-01-28T20:45:49.1
1277587,3,1880,106,2021-01-28T20:45:49.12
1277588,1,1880,1749,2018-02-14T13:23:50.597
1277589,1,1880,1258,2018-02-14T13:23:50.597
1277590,1,1880,116,2018-02-14T13:23:50.597
1277591,1,1880,5,2018-02-14T13:23:50.597
1277592,1,1880,1090,2018-02-14T13:23:50.597
1277593,2,1881,1891,2018-02-14T13:23:51.59
1277594,3,1881,221,2021-01-28T20:37:57.7
1277595,3,1881,4965,2021-01-28T20:37:57.733
1277596,3,1881,1619,2021-01-28T20:37:57.767
1277597,3,1881,117,2021-01-28T20:37:57.78
1277598,3,1881,5182,2021-01-28T20:37:57.813
1277599,2,1881,158,2018-02-14T13:23:51.59
1277600,1,1881,126,2018-02-14T13:23:51.59
1277601,3,1881,258,2021-01-28T20:37:57.833
1277602,2,1881,351,2018-02-14T13:23:51.59
1277603,2,1881,17,2018-02-14T13:23:51.59
1277604,3,1881,152,2021-01-28T20:37:57.86
1277605,3,1881,195,2021-01-28T20:37:57.91
1277606,3,1881,856,2021-01-28T20:37:57.957
1277607,3,1881,149,2021-01-28T20:37:57.977
1277608,1,1881,350,2018-02-14T13:23:51.59
1277609,1,1881,71,2018-02-14T13:23:51.59
1277610,1,1881,1362,2018-02-14T13:23:51.59
1277611,2,1881,1455,2018-02-14T13:23:51.59
1277612,1,1881,50,2018-02-14T13:23:51.59
1277613,2,1881,5132,2018-02-14T13:23:51.59
1277614,1,1881,49,2018-02-14T13:23:51.59
1277615,2,1881,1502,2018-02-14T13:23:51.59
1277616,1,1881,1755,2018-02-14T13:23:51.59
1277617,1,1881,3082,2018-02-14T13:23:51.59
1277618,2,1881,249,2018-02-14T13:23:51.59
1277619,2,1881,220,2018-02-14T13:23:51.59
1277620,1,1881,183,2018-02-14T13:23:51.59
1277621,2,1881,198,2018-02-14T13:23:51.59
1277622,3,1881,85,2021-01-28T20:37:58.033
1277623,1,1881,303,2018-02-14T13:23:51.59
1277624,1,1881,648,2018-02-14T13:23:51.59
1277625,2,1881,1325,2018-02-14T13:23:51.59
1277626,3,1881,94,2021-01-28T20:37:58.07
1277627,1,1881,98,2018-02-14T13:23:51.59
1277628,1,1881,3084,2018-02-14T13:23:51.59
1277629,3,1881,155,2021-01-28T20:37:58.09
1277630,1,1881,259,2018-02-14T13:23:51.59
1277631,3,1881,124,2021-01-28T20:37:58.113
1277632,3,1881,664,2021-01-28T20:37:58.14
1277633,3,1881,171,2021-01-28T20:37:58.17
1277634,3,1881,3088,2021-01-28T20:37:58.2
1277635,2,1881,205,2018-02-14T13:23:51.59
1277636,1,1881,77,2018-02-14T13:23:51.59
1277637,3,1881,1371,2021-01-28T20:37:58.223
1277638,2,1881,184,2018-02-14T13:23:51.59
1277639,2,1881,121,2018-02-14T13:23:51.59
1277640,1,1881,216,2018-02-14T13:23:51.59
1277641,1,1881,211,2018-02-14T13:23:51.59
1277642,2,1881,654,2018-02-14T13:23:51.59
1277643,3,1881,43,2021-01-28T20:37:58.263
1277644,3,1881,93,2021-01-28T20:37:58.283
1277645,3,1881,72,2021-01-28T20:37:58.303
1277646,2,1881,120,2018-02-14T13:23:51.59
1277647,3,1881,131,2021-01-28T20:37:58.33
1277648,3,1881,34,2021-01-28T20:37:58.357
1277649,1,1881,119,2018-02-14T13:23:51.59
1277650,2,1881,1385,2018-02-14T13:23:51.59
1277651,1,1881,270,2018-02-14T13:23:51.59
1277652,2,1881,138,2018-02-14T13:23:51.59
1277653,3,1881,1162,2021-01-28T20:37:58.387
1277654,3,1881,95,2021-01-28T20:37:58.4
1277655,3,1881,1845,2021-01-28T20:37:58.427
1277656,3,1881,197,2021-01-28T20:37:58.45
1277657,3,1881,92,2021-01-28T20:37:58.48
1277658,3,1881,265,2021-01-28T20:37:58.497
1277659,3,1881,801,2021-01-28T20:37:58.52
1277660,3,1881,288,2021-01-28T20:37:58.54
1277661,1,1881,1146,2018-02-14T13:23:51.59
1277662,2,1881,246,2018-02-14T13:23:51.59
1277663,3,1881,1887,2021-01-28T20:37:58.57
1277664,3,1881,6689,2021-01-28T20:37:58.59
1277665,1,1881,70,2018-02-14T13:23:51.59
1277666,2,1881,244,2018-02-14T13:23:51.59
1277667,3,1881,2103,2021-01-28T20:37:58.61
1277668,3,1881,1883,2021-01-28T20:37:58.633
1277669,3,1881,364,2021-01-28T20:37:58.657
1277670,3,1881,1833,2021-01-28T20:37:58.683
1277671,2,1881,273,2018-02-14T13:23:51.59
1277672,2,1881,47,2018-02-14T13:23:51.59
1277673,3,1881,678,2021-01-28T20:37:58.7
1277674,3,1881,67,2021-01-28T20:37:58.723
1277675,3,1881,272,2021-01-28T20:37:58.74
1277676,1,1881,223,2018-02-14T13:23:51.59
1277677,3,1881,199,2021-01-28T20:37:58.773
1277678,3,1881,129,2021-01-28T20:37:58.793
1277679,3,1881,55,2021-01-28T20:37:58.82
1277680,1,1881,173,2018-02-14T13:23:51.59
1277681,3,1881,271,2021-01-28T20:37:58.843
1277682,3,1881,260,2021-01-28T20:37:58.877
1277683,3,1881,178,2021-01-28T20:37:58.9
1277684,2,1881,154,2018-02-14T13:23:51.59
1277685,1,1881,180,2018-02-14T13:23:51.59
1277686,2,1881,201,2018-02-14T13:23:51.59
1277687,1,1881,365,2018-02-14T13:23:51.59
1277688,3,1881,247,2021-01-28T20:37:58.92
1277689,3,1881,670,2021-01-28T20:37:58.943
1277690,1,1881,210,2018-02-14T13:23:51.59
1277691,3,1881,1378,2021-01-28T20:37:58.993
1277692,1,1881,668,2018-02-14T13:23:51.59
1277693,1,1881,362,2018-02-14T13:23:51.59
1277694,3,1881,1844,2021-01-28T20:37:59.053
1277695,1,1881,1882,2018-02-14T13:23:51.59
1277696,3,1881,252,2021-01-28T20:37:59.08
1277697,2,1881,280,2018-02-14T13:23:51.59
1277698,1,1881,1777,2018-02-14T13:23:51.59
1277699,2,1881,235,2018-02-14T13:23:51.59
1277700,1,1881,676,2018-02-14T13:23:51.59
1277701,3,1881,352,2021-01-28T20:37:59.113
1277702,1,1881,4968,2018-02-14T13:23:51.59
1277703,1,1881,677,2018-02-14T13:23:51.59
1277704,1,1881,64,2018-02-14T13:23:51.59
1277705,3,1881,28,2021-01-28T20:37:59.153
1277706,1,1881,24,2018-02-14T13:23:51.59
1277707,2,1881,257,2018-02-14T13:23:51.59
1277708,1,1881,96,2018-02-14T13:23:51.59
1277709,1,1881,217,2018-02-14T13:23:51.59
1277710,1,1881,194,2018-02-14T13:23:51.59
1277711,2,1881,651,2018-02-14T13:23:51.59
1277712,3,1881,4515,2021-01-28T20:37:59.173
1277713,3,1881,384,2021-01-28T20:37:59.22
1277714,3,1881,130,2021-01-28T20:37:59.307
1277715,3,1881,1880,2021-01-28T20:37:59.33
1277716,1,1881,83,2018-02-14T13:23:51.59
1277717,2,1881,224,2018-02-14T13:23:51.59
1277718,2,1881,3085,2018-02-14T13:23:51.59
1277719,1,1881,1951,2018-02-14T13:23:51.59
1277720,3,1881,665,2021-01-28T20:37:59.37
1277721,3,1881,1023,2021-01-28T20:37:59.393
1277722,3,1881,153,2021-01-28T20:37:59.42
1277723,1,1881,279,2018-02-14T13:23:51.59
1277724,2,1881,33,2018-02-14T13:23:51.59
1277725,1,1881,649,2018-02-14T13:23:51.59
1277726,1,1881,193,2018-02-14T13:23:51.59
1277727,3,1881,56,2021-01-28T20:37:59.457
1277728,1,1881,163,2018-02-14T13:23:51.59
1277729,2,1881,297,2018-02-14T13:23:51.59
1277730,2,1881,133,2018-02-14T13:23:51.59
1277731,1,1881,1124,2018-02-14T13:23:51.59
1277732,1,1881,1829,2018-02-14T13:23:51.59
1277733,1,1881,80,2018-02-14T13:23:51.59
1277734,2,1881,97,2018-02-14T13:23:51.59
1277735,2,1881,671,2018-02-14T13:23:51.59
1277736,1,1881,3090,2018-02-14T13:23:51.59
1277737,1,1881,132,2018-02-14T13:23:51.59
1277738,3,1881,4956,2021-01-28T20:37:59.493
1277739,3,1881,3086,2021-01-28T20:37:59.53
1277740,2,1881,4969,2018-02-14T13:23:51.59
1277741,3,1881,206,2021-01-28T20:37:59.553
1277742,3,1881,1744,2021-01-28T20:37:59.587
1277743,3,1881,1358,2021-01-28T20:37:59.623
1277744,1,1881,6688,2018-02-14T13:23:51.59
1277745,3,1881,145,2021-01-28T20:37:59.66
1277746,1,1881,725,2018-02-14T13:23:51.59
1277747,1,1881,148,2018-02-14T13:23:51.59
1277748,3,1881,1357,2021-01-28T20:37:59.687
1277749,3,1881,125,2021-01-28T20:37:59.71
1277750,3,1881,147,2021-01-28T20:37:59.733
1277751,2,1881,653,2018-02-14T13:23:51.59
1277752,3,1881,1280,2021-01-28T20:37:59.77
1277753,3,1881,1299,2021-01-28T20:37:59.793
1277754,3,1881,82,2021-01-28T20:37:59.83
1277755,2,1881,187,2018-02-14T13:23:51.59
1277756,3,1881,48,2021-01-28T20:37:59.86
1277757,2,1881,226,2018-02-14T13:23:51.59
1277758,3,1881,182,2021-01-28T20:37:59.913
1277759,2,1881,348,2018-02-14T13:23:51.59
1277760,1,1881,179,2018-02-14T13:23:51.59
