voting_id,party,Period,vedtaget,Møde.dato,total_potential_votes,total_cast_votes,votes_type_1,votes_type_2,votes_type_3,votes_type_4,agree_percentage (of cast votes),disagree_percentage (of cast votes),abstain_percentage (of cast votes),absent_percentage (of all votes)
1,Danmarksdemokraterne,68,True,2014-09-09 09:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
1,Dansk Folkeparti,68,True,2014-09-09 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
1,Det Konservative Folkeparti,68,True,2014-09-09 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
1,Enhedslisten,68,True,2014-09-09 09:00:00,11,7.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.36363636363636365
1,Inuit Ataqatigiit,68,True,2014-09-09 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,Liberal Alliance,68,True,2014-09-09 09:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
1,Moderaterne,68,True,2014-09-09 09:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
1,Radikale Venstre,68,True,2014-09-09 09:00:00,11,5.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.5454545454545454
1,Socialdemokratiet,68,True,2014-09-09 09:00:00,20,9.0,9.0,0.0,11.0,0.0,1.0,0.0,0.0,0.55
1,Socialistisk Folkeparti,68,True,2014-09-09 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
1,Uden for folketingsgrupperne,68,True,2014-09-09 09:00:00,4,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.75
1,Venstre,68,True,2014-09-09 09:00:00,18,12.0,12.0,0.0,6.0,0.0,1.0,0.0,0.0,0.3333333333333333
2,Danmarksdemokraterne,68,True,2014-09-09 09:15:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
2,Dansk Folkeparti,68,True,2014-09-09 09:15:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
2,Det Konservative Folkeparti,68,True,2014-09-09 09:15:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
2,Enhedslisten,68,True,2014-09-09 09:15:00,11,7.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.36363636363636365
2,Inuit Ataqatigiit,68,True,2014-09-09 09:15:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,Liberal Alliance,68,True,2014-09-09 09:15:00,6,4.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.3333333333333333
2,Moderaterne,68,True,2014-09-09 09:15:00,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
2,Radikale Venstre,68,True,2014-09-09 09:15:00,11,5.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.5454545454545454
2,Socialdemokratiet,68,True,2014-09-09 09:15:00,20,9.0,9.0,0.0,11.0,0.0,1.0,0.0,0.0,0.55
2,Socialistisk Folkeparti,68,True,2014-09-09 09:15:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
2,Uden for folketingsgrupperne,68,True,2014-09-09 09:15:00,4,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.75
2,Venstre,68,True,2014-09-09 09:15:00,18,15.0,15.0,0.0,3.0,0.0,1.0,0.0,0.0,0.16666666666666666
3,Danmarksdemokraterne,68,True,2012-10-04 10:00:00,6,5.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.16666666666666666
3,Dansk Folkeparti,68,True,2012-10-04 10:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
3,Det Konservative Folkeparti,68,True,2012-10-04 10:00:00,6,4.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.3333333333333333
3,Enhedslisten,68,True,2012-10-04 10:00:00,11,7.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.36363636363636365
3,Inuit Ataqatigiit,68,True,2012-10-04 10:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3,Liberal Alliance,68,True,2012-10-04 10:00:00,5,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.4
3,Moderaterne,68,True,2012-10-04 10:00:00,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,Radikale Venstre,68,True,2012-10-04 10:00:00,10,5.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
3,Socialdemokratiet,68,True,2012-10-04 10:00:00,20,11.0,11.0,0.0,9.0,0.0,1.0,0.0,0.0,0.45
3,Socialistisk Folkeparti,68,True,2012-10-04 10:00:00,7,5.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.2857142857142857
3,Uden for folketingsgrupperne,68,True,2012-10-04 10:00:00,4,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
3,Venstre,68,True,2012-10-04 10:00:00,22,15.0,1.0,14.0,7.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.3181818181818182
4,Danmarksdemokraterne,68,True,2012-11-06 00:00:00,6,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5
4,Dansk Folkeparti,68,True,2012-11-06 00:00:00,7,3.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5714285714285714
4,Det Konservative Folkeparti,68,True,2012-11-06 00:00:00,5,2.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.6
4,Enhedslisten,68,True,2012-11-06 00:00:00,11,8.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.2727272727272727
4,Inuit Ataqatigiit,68,True,2012-11-06 00:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,Liberal Alliance,68,True,2012-11-06 00:00:00,6,4.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.3333333333333333
4,Moderaterne,68,True,2012-11-06 00:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,Radikale Venstre,68,True,2012-11-06 00:00:00,10,5.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
4,Socialdemokratiet,68,True,2012-11-06 00:00:00,20,13.0,13.0,0.0,7.0,0.0,1.0,0.0,0.0,0.35
4,Socialistisk Folkeparti,68,True,2012-11-06 00:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
4,Uden for folketingsgrupperne,68,True,2012-11-06 00:00:00,4,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.75
4,Venstre,68,True,2012-11-06 00:00:00,22,11.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,0.5
5,Danmarksdemokraterne,68,True,2014-09-09 09:15:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
5,Dansk Folkeparti,68,True,2014-09-09 09:15:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
5,Det Konservative Folkeparti,68,True,2014-09-09 09:15:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
5,Enhedslisten,68,True,2014-09-09 09:15:00,11,7.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.36363636363636365
5,Inuit Ataqatigiit,68,True,2014-09-09 09:15:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5,Liberal Alliance,68,True,2014-09-09 09:15:00,6,4.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.3333333333333333
5,Moderaterne,68,True,2014-09-09 09:15:00,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
5,Radikale Venstre,68,True,2014-09-09 09:15:00,11,5.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.5454545454545454
5,Socialdemokratiet,68,True,2014-09-09 09:15:00,20,9.0,9.0,0.0,11.0,0.0,1.0,0.0,0.0,0.55
5,Socialistisk Folkeparti,68,True,2014-09-09 09:15:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
5,Uden for folketingsgrupperne,68,True,2014-09-09 09:15:00,4,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.75
5,Venstre,68,True,2014-09-09 09:15:00,18,15.0,15.0,0.0,3.0,0.0,1.0,0.0,0.0,0.16666666666666666
6,Danmarksdemokraterne,68,True,2014-08-27 17:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
6,Dansk Folkeparti,68,True,2014-08-27 17:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
6,Det Konservative Folkeparti,68,True,2014-08-27 17:00:00,7,5.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.2857142857142857
6,Enhedslisten,68,True,2014-08-27 17:00:00,11,6.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.45454545454545453
6,Inuit Ataqatigiit,68,True,2014-08-27 17:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6,Liberal Alliance,68,True,2014-08-27 17:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
6,Moderaterne,68,True,2014-08-27 17:00:00,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
6,Radikale Venstre,68,True,2014-08-27 17:00:00,11,5.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,0.5454545454545454
6,Socialdemokratiet,68,True,2014-08-27 17:00:00,20,12.0,12.0,0.0,8.0,0.0,1.0,0.0,0.0,0.4
6,Socialistisk Folkeparti,68,True,2014-08-27 17:00:00,7,2.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.7142857142857143
6,Uden for folketingsgrupperne,68,True,2014-08-27 17:00:00,4,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,Venstre,68,True,2014-08-27 17:00:00,18,9.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,0.5
7,Danmarksdemokraterne,68,False,2014-06-11 09:00:00,6,4.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.3333333333333333
7,Dansk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.42857142857142855
7,Det Konservative Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
7,Enhedslisten,68,False,2014-06-11 09:00:00,11,7.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.36363636363636365
7,Inuit Ataqatigiit,68,False,2014-06-11 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7,Liberal Alliance,68,False,2014-06-11 09:00:00,6,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.5
7,Moderaterne,68,False,2014-06-11 09:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
7,Radikale Venstre,68,False,2014-06-11 09:00:00,10,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.5
7,Socialdemokratiet,68,False,2014-06-11 09:00:00,20,15.0,0.0,15.0,5.0,0.0,0.0,1.0,0.0,0.25
7,Socialistisk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
7,Uden for folketingsgrupperne,68,False,2014-06-11 09:00:00,4,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.5
7,Venstre,68,False,2014-06-11 09:00:00,19,13.0,0.0,1.0,6.0,12.0,0.0,0.07692307692307693,0.9230769230769231,0.3157894736842105
8,Danmarksdemokraterne,68,False,2014-06-11 09:00:00,6,4.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.3333333333333333
8,Dansk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.42857142857142855
8,Det Konservative Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
8,Enhedslisten,68,False,2014-06-11 09:00:00,11,7.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.36363636363636365
8,Inuit Ataqatigiit,68,False,2014-06-11 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8,Liberal Alliance,68,False,2014-06-11 09:00:00,6,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.5
8,Moderaterne,68,False,2014-06-11 09:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
8,Radikale Venstre,68,False,2014-06-11 09:00:00,10,4.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,0.6
8,Socialdemokratiet,68,False,2014-06-11 09:00:00,20,13.0,0.0,13.0,7.0,0.0,0.0,1.0,0.0,0.35
8,Socialistisk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
8,Uden for folketingsgrupperne,68,False,2014-06-11 09:00:00,4,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.5
8,Venstre,68,False,2014-06-11 09:00:00,19,13.0,0.0,13.0,6.0,0.0,0.0,1.0,0.0,0.3157894736842105
9,Danmarksdemokraterne,68,True,2014-06-11 09:00:00,6,4.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.3333333333333333
9,Dansk Folkeparti,68,True,2014-06-11 09:00:00,7,4.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.42857142857142855
9,Det Konservative Folkeparti,68,True,2014-06-11 09:00:00,7,5.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.2857142857142857
9,Enhedslisten,68,True,2014-06-11 09:00:00,11,6.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.45454545454545453
9,Inuit Ataqatigiit,68,True,2014-06-11 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9,Liberal Alliance,68,True,2014-06-11 09:00:00,6,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.5
9,Moderaterne,68,True,2014-06-11 09:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
9,Radikale Venstre,68,True,2014-06-11 09:00:00,10,5.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
9,Socialdemokratiet,68,True,2014-06-11 09:00:00,20,15.0,15.0,0.0,5.0,0.0,1.0,0.0,0.0,0.25
9,Socialistisk Folkeparti,68,True,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
9,Uden for folketingsgrupperne,68,True,2014-06-11 09:00:00,4,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.5
9,Venstre,68,True,2014-06-11 09:00:00,19,13.0,1.0,12.0,6.0,0.0,0.07692307692307693,0.9230769230769231,0.0,0.3157894736842105
10,Danmarksdemokraterne,68,True,2014-06-11 09:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
10,Dansk Folkeparti,68,True,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
10,Det Konservative Folkeparti,68,True,2014-06-11 09:00:00,7,5.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.2857142857142857
10,Enhedslisten,68,True,2014-06-11 09:00:00,11,8.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.2727272727272727
10,Inuit Ataqatigiit,68,True,2014-06-11 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,Liberal Alliance,68,True,2014-06-11 09:00:00,6,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.5
10,Moderaterne,68,True,2014-06-11 09:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
10,Radikale Venstre,68,True,2014-06-11 09:00:00,10,5.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
10,Socialdemokratiet,68,True,2014-06-11 09:00:00,20,15.0,15.0,0.0,5.0,0.0,1.0,0.0,0.0,0.25
10,Socialistisk Folkeparti,68,True,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
10,Uden for folketingsgrupperne,68,True,2014-06-11 09:00:00,4,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5
10,Venstre,68,True,2014-06-11 09:00:00,19,13.0,1.0,12.0,6.0,0.0,0.07692307692307693,0.9230769230769231,0.0,0.3157894736842105
11,Danmarksdemokraterne,68,True,2014-06-11 09:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
11,Dansk Folkeparti,68,True,2014-06-11 09:00:00,7,5.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.2857142857142857
11,Det Konservative Folkeparti,68,True,2014-06-11 09:00:00,7,5.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.2857142857142857
11,Enhedslisten,68,True,2014-06-11 09:00:00,11,8.0,6.0,0.0,3.0,2.0,0.75,0.0,0.25,0.2727272727272727
11,Inuit Ataqatigiit,68,True,2014-06-11 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,Liberal Alliance,68,True,2014-06-11 09:00:00,6,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.5
11,Moderaterne,68,True,2014-06-11 09:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
11,Radikale Venstre,68,True,2014-06-11 09:00:00,10,5.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
11,Socialdemokratiet,68,True,2014-06-11 09:00:00,20,13.0,13.0,0.0,7.0,0.0,1.0,0.0,0.0,0.35
11,Socialistisk Folkeparti,68,True,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
11,Uden for folketingsgrupperne,68,True,2014-06-11 09:00:00,4,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.75
11,Venstre,68,True,2014-06-11 09:00:00,19,14.0,14.0,0.0,5.0,0.0,1.0,0.0,0.0,0.2631578947368421
12,Danmarksdemokraterne,68,False,2014-06-11 09:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
12,Dansk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
12,Det Konservative Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
12,Enhedslisten,68,False,2014-06-11 09:00:00,11,7.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.36363636363636365
12,Inuit Ataqatigiit,68,False,2014-06-11 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12,Liberal Alliance,68,False,2014-06-11 09:00:00,6,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5
12,Moderaterne,68,False,2014-06-11 09:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
12,Radikale Venstre,68,False,2014-06-11 09:00:00,10,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.5
12,Socialdemokratiet,68,False,2014-06-11 09:00:00,20,15.0,0.0,15.0,5.0,0.0,0.0,1.0,0.0,0.25
12,Socialistisk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
12,Uden for folketingsgrupperne,68,False,2014-06-11 09:00:00,4,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5
12,Venstre,68,False,2014-06-11 09:00:00,19,13.0,0.0,13.0,6.0,0.0,0.0,1.0,0.0,0.3157894736842105
13,Danmarksdemokraterne,68,False,2014-06-11 09:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
13,Dansk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
13,Det Konservative Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
13,Enhedslisten,68,False,2014-06-11 09:00:00,11,7.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.36363636363636365
13,Inuit Ataqatigiit,68,False,2014-06-11 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13,Liberal Alliance,68,False,2014-06-11 09:00:00,6,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5
13,Moderaterne,68,False,2014-06-11 09:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
13,Radikale Venstre,68,False,2014-06-11 09:00:00,10,4.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,0.6
13,Socialdemokratiet,68,False,2014-06-11 09:00:00,20,15.0,0.0,15.0,5.0,0.0,0.0,1.0,0.0,0.25
13,Socialistisk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
13,Uden for folketingsgrupperne,68,False,2014-06-11 09:00:00,4,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5
13,Venstre,68,False,2014-06-11 09:00:00,19,13.0,12.0,1.0,6.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.3157894736842105
14,Danmarksdemokraterne,68,False,2014-06-11 09:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
14,Dansk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
14,Det Konservative Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
14,Enhedslisten,68,False,2014-06-11 09:00:00,11,7.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.36363636363636365
14,Inuit Ataqatigiit,68,False,2014-06-11 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14,Liberal Alliance,68,False,2014-06-11 09:00:00,6,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5
14,Moderaterne,68,False,2014-06-11 09:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
14,Radikale Venstre,68,False,2014-06-11 09:00:00,10,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.5
14,Socialdemokratiet,68,False,2014-06-11 09:00:00,20,15.0,0.0,15.0,5.0,0.0,0.0,1.0,0.0,0.25
14,Socialistisk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
14,Uden for folketingsgrupperne,68,False,2014-06-11 09:00:00,4,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5
14,Venstre,68,False,2014-06-11 09:00:00,19,13.0,12.0,1.0,6.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.3157894736842105
15,Danmarksdemokraterne,68,False,2014-06-11 09:00:00,6,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333
15,Dansk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
15,Det Konservative Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.42857142857142855
15,Enhedslisten,68,False,2014-06-11 09:00:00,11,7.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.36363636363636365
15,Inuit Ataqatigiit,68,False,2014-06-11 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15,Liberal Alliance,68,False,2014-06-11 09:00:00,6,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5
15,Moderaterne,68,False,2014-06-11 09:00:00,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
15,Radikale Venstre,68,False,2014-06-11 09:00:00,10,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.5
15,Socialdemokratiet,68,False,2014-06-11 09:00:00,20,14.0,0.0,14.0,6.0,0.0,0.0,1.0,0.0,0.3
15,Socialistisk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
15,Uden for folketingsgrupperne,68,False,2014-06-11 09:00:00,4,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5
15,Venstre,68,False,2014-06-11 09:00:00,19,13.0,12.0,1.0,6.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.3157894736842105
16,Danmarksdemokraterne,68,False,2014-06-11 09:00:00,6,4.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.3333333333333333
16,Dansk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
16,Det Konservative Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
16,Enhedslisten,68,False,2014-06-11 09:00:00,11,8.0,7.0,1.0,3.0,0.0,0.875,0.125,0.0,0.2727272727272727
16,Inuit Ataqatigiit,68,False,2014-06-11 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16,Liberal Alliance,68,False,2014-06-11 09:00:00,6,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5
16,Moderaterne,68,False,2014-06-11 09:00:00,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
16,Radikale Venstre,68,False,2014-06-11 09:00:00,10,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.5
16,Socialdemokratiet,68,False,2014-06-11 09:00:00,20,15.0,0.0,15.0,5.0,0.0,0.0,1.0,0.0,0.25
16,Socialistisk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
16,Uden for folketingsgrupperne,68,False,2014-06-11 09:00:00,4,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.5
16,Venstre,68,False,2014-06-11 09:00:00,19,13.0,0.0,13.0,6.0,0.0,0.0,1.0,0.0,0.3157894736842105
17,Danmarksdemokraterne,68,False,2014-06-11 09:00:00,6,4.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.3333333333333333
17,Dansk Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
17,Det Konservative Folkeparti,68,False,2014-06-11 09:00:00,7,4.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.42857142857142855
17,Enhedslisten,68,False,2014-06-11 09:00:00,11,7.0,6.0,1.0,4.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.36363636363636365
17,Inuit Ataqatigiit,68,False,2014-06-11 09:00:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
