source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Anne Sina,Marianne Jelved,Socialdemokratiet,Radikale Venstre,68,12,12.0,1.0,retspolitik
Anne Sina,Marie Krarup,Socialdemokratiet,Uden for folketingsgrupperne,68,49,22.0,0.4489795918367347,retspolitik
Anne Sina,Marlene Borst Hansen,Socialdemokratiet,Radikale Venstre,68,36,36.0,1.0,retspolitik
Anne Sina,Martin Geertsen,Socialdemokratiet,Venstre,68,19,14.0,0.7368421052631579,retspolitik
Anne Sina,Martin Henriksen (udpeget af DF),Socialdemokratiet,Dansk Folkeparti,68,16,11.0,0.6875,retspolitik
Anne Sina,Merete Riisager,Socialdemokratiet,Liberal Alliance,68,29,21.0,0.7241379310344828,retspolitik
Anne Sina,Mette Bock,Socialdemokratiet,Liberal Alliance,68,35,18.0,0.5142857142857142,retspolitik
Anne Sina,Mette Frederiksen,Socialdemokratiet,Socialdemokratiet,68,40,40.0,1.0,retspolitik
Anne Sina,Mette Reissmann,Socialdemokratiet,Socialdemokratiet,68,46,46.0,1.0,retspolitik
Anne Sina,Michael Aastrup Jensen,Socialdemokratiet,Venstre,68,2,2.0,1.0,retspolitik
Anne Sina,Mike Legarth,Socialdemokratiet,Det Konservative Folkeparti,68,44,32.0,0.7272727272727273,retspolitik
Anne Sina,Mogens Jensen,Socialdemokratiet,Socialdemokratiet,68,14,14.0,1.0,retspolitik
Anne Sina,Morten Marinus,Socialdemokratiet,Dansk Folkeparti,68,46,18.0,0.391304347826087,retspolitik
Anne Sina,Morten Østergaard,Socialdemokratiet,Radikale Venstre,68,31,31.0,1.0,retspolitik
Anne Sina,Nick Hækkerup,Socialdemokratiet,Socialdemokratiet,68,27,27.0,1.0,retspolitik
Anne Sina,Nicolai Wammen,Socialdemokratiet,Socialdemokratiet,68,20,20.0,1.0,retspolitik
Anne Sina,Nikolaj Villumsen,Socialdemokratiet,Enhedslisten,68,40,24.0,0.6,retspolitik
Anne Sina,Ole Birk Olesen,Socialdemokratiet,Liberal Alliance,68,31,17.0,0.5483870967741935,retspolitik
Anne Sina,Per Clausen,Socialdemokratiet,Enhedslisten,68,14,11.0,0.7857142857142857,retspolitik
Anne Sina,Per Stig Møller,Socialdemokratiet,Det Konservative Folkeparti,68,42,35.0,0.8333333333333334,retspolitik
Anne Sina,Pernille Rosenkrantz-Theil,Socialdemokratiet,Socialdemokratiet,68,13,13.0,1.0,retspolitik
Anne Sina,Pernille Skipper,Socialdemokratiet,Enhedslisten,68,24,17.0,0.7083333333333334,retspolitik
Anne Sina,Peter Christensen,Socialdemokratiet,Venstre,68,9,8.0,0.8888888888888888,retspolitik
Anne Sina,Peter Skaarup,Socialdemokratiet,Danmarksdemokraterne,68,2,1.0,0.5,retspolitik
Anne Sina,Pia Olsen Dyhr,Socialdemokratiet,Socialistisk Folkeparti,68,13,13.0,1.0,retspolitik
Anne Sina,Preben Bang Henriksen,Socialdemokratiet,Venstre,68,47,33.0,0.7021276595744681,retspolitik
Anne Sina,Rasmus Helveg Petersen,Socialdemokratiet,Radikale Venstre,68,40,40.0,1.0,retspolitik
Anne Sina,René Christensen,Socialdemokratiet,Dansk Folkeparti,68,23,12.0,0.5217391304347826,retspolitik
Anne Sina,Rosa Lund,Socialdemokratiet,Enhedslisten,68,36,24.0,0.6666666666666666,retspolitik
Anne Sina,Simon Emil Ammitzbøll-Bille,Socialdemokratiet,Uden for folketingsgrupperne,68,20,11.0,0.55,retspolitik
Anne Sina,Sofie Carsten Nielsen,Socialdemokratiet,Radikale Venstre,68,8,8.0,1.0,retspolitik
Anne Sina,Sophie Løhde,Socialdemokratiet,Venstre,68,23,17.0,0.7391304347826086,retspolitik
