source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Andreas Steenberg,Christian Langballe (udpeget af DF),Radikale Venstre,Dansk Folkeparti,68,119,62.0,0.5210084033613446,social
Andreas Steenberg,Christine Antorini,Radikale Venstre,Socialdemokratiet,68,50,50.0,1.0,social
Andreas Steenberg,Dennis Flydtkjær,Radikale Venstre,Danmarksdemokraterne,68,122,59.0,0.48360655737704916,social
Andreas Steenberg,Eigil Andersen,Radikale Venstre,Socialistisk Folkeparti,68,119,115.0,0.9663865546218487,social
Andreas Steenberg,Ellen Trane Nørby,Radikale Venstre,Venstre,68,50,38.0,0.76,social
Andreas Steenberg,Erling Bonnesen,Radikale Venstre,Venstre,68,95,66.0,0.6947368421052632,social
Andreas Steenberg,Finn Sørensen,Radikale Venstre,Enhedslisten,68,117,47.0,0.4017094017094017,social
Andreas Steenberg,Flemming Damgaard Larsen,Radikale Venstre,Venstre,68,142,111.0,0.7816901408450704,social
Andreas Steenberg,Frank Aaen,Radikale Venstre,Enhedslisten,68,108,44.0,0.4074074074074074,social
Andreas Steenberg,Hans Andersen,Radikale Venstre,Venstre,68,124,98.0,0.7903225806451613,social
Andreas Steenberg,Hans Christian Schmidt,Radikale Venstre,Venstre,68,53,38.0,0.7169811320754716,social
Andreas Steenberg,Hans Kristian Skibby,Radikale Venstre,Danmarksdemokraterne,68,136,69.0,0.5073529411764706,social
Andreas Steenberg,Helle Thorning-Schmidt,Radikale Venstre,Socialdemokratiet,68,2,2.0,1.0,social
Andreas Steenberg,Henning Hyllested,Radikale Venstre,Enhedslisten,68,91,51.0,0.5604395604395604,social
Andreas Steenberg,Henrik Sass Larsen,Radikale Venstre,Socialdemokratiet,68,63,63.0,1.0,social
Andreas Steenberg,Holger K. Nielsen,Radikale Venstre,Socialistisk Folkeparti,68,117,117.0,1.0,social
Andreas Steenberg,Ida Auken,Radikale Venstre,Socialdemokratiet,68,46,46.0,1.0,social
Andreas Steenberg,Jacob Jensen,Radikale Venstre,Venstre,68,24,21.0,0.875,social
Andreas Steenberg,Jakob Engel-Schmidt,Radikale Venstre,Moderaterne,68,38,25.0,0.6578947368421053,social
Andreas Steenberg,Jan E. Jørgensen,Radikale Venstre,Venstre,68,129,99.0,0.7674418604651163,social
Andreas Steenberg,Jan Johansen,Radikale Venstre,Socialdemokratiet,68,129,129.0,1.0,social
Andreas Steenberg,Jens Henrik Thulesen Dahl,Radikale Venstre,Danmarksdemokraterne,68,123,58.0,0.4715447154471545,social
Andreas Steenberg,Jeppe Mikkelsen,Radikale Venstre,Radikale Venstre,68,130,130.0,1.0,social
Andreas Steenberg,Jesper Petersen,Radikale Venstre,Socialdemokratiet,68,122,122.0,1.0,social
Andreas Steenberg,Joachim B. Olsen,Radikale Venstre,Liberal Alliance,68,70,43.0,0.6142857142857143,social
Andreas Steenberg,Johanne Schmidt-Nielsen,Radikale Venstre,Enhedslisten,68,108,42.0,0.3888888888888889,social
