source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Alex Ahrendtsen,Mette Bock,Dansk Folkeparti,Liberal Alliance,68,28,19.0,0.6785714285714286,immigration
Alex Ahrendtsen,Mette Frederiksen,Dansk Folkeparti,Socialdemokratiet,68,24,14.0,0.5833333333333334,immigration
Alex Ahrendtsen,Mette Reissmann,Dansk Folkeparti,Socialdemokratiet,68,24,10.0,0.4166666666666667,immigration
Alex Ahrendtsen,Michael Aastrup Jensen,Dansk Folkeparti,Venstre,68,1,1.0,1.0,immigration
Alex Ahrendtsen,Mike Legarth,Dansk Folkeparti,Det Konservative Folkeparti,68,24,16.0,0.6666666666666666,immigration
Alex Ahrendtsen,Mogens Jensen,Dansk Folkeparti,Socialdemokratiet,68,7,1.0,0.14285714285714285,immigration
Alex Ahrendtsen,Morten Marinus,Dansk Folkeparti,Dansk Folkeparti,68,17,17.0,1.0,immigration
Alex Ahrendtsen,Morten Østergaard,Dansk Folkeparti,Radikale Venstre,68,6,2.0,0.3333333333333333,immigration
Alex Ahrendtsen,Nick Hækkerup,Dansk Folkeparti,Socialdemokratiet,68,6,1.0,0.16666666666666666,immigration
Alex Ahrendtsen,Nicolai Wammen,Dansk Folkeparti,Socialdemokratiet,68,3,0.0,0.0,immigration
Alex Ahrendtsen,Nikolaj Villumsen,Dansk Folkeparti,Enhedslisten,68,24,11.0,0.4583333333333333,immigration
Alex Ahrendtsen,Ole Birk Olesen,Dansk Folkeparti,Liberal Alliance,68,18,15.0,0.8333333333333334,immigration
Alex Ahrendtsen,Per Clausen,Dansk Folkeparti,Enhedslisten,68,19,7.0,0.3684210526315789,immigration
Alex Ahrendtsen,Per Stig Møller,Dansk Folkeparti,Det Konservative Folkeparti,68,20,12.0,0.6,immigration
Alex Ahrendtsen,Pernille Rosenkrantz-Theil,Dansk Folkeparti,Socialdemokratiet,68,14,6.0,0.42857142857142855,immigration
Alex Ahrendtsen,Pernille Skipper,Dansk Folkeparti,Enhedslisten,68,14,5.0,0.35714285714285715,immigration
Alex Ahrendtsen,Peter Christensen,Dansk Folkeparti,Venstre,68,7,4.0,0.5714285714285714,immigration
Alex Ahrendtsen,Peter Skaarup,Dansk Folkeparti,Danmarksdemokraterne,68,10,10.0,1.0,immigration
Alex Ahrendtsen,Pia Olsen Dyhr,Dansk Folkeparti,Socialistisk Folkeparti,68,13,6.0,0.46153846153846156,immigration
Alex Ahrendtsen,Preben Bang Henriksen,Dansk Folkeparti,Venstre,68,31,20.0,0.6451612903225806,immigration
Alex Ahrendtsen,Rasmus Helveg Petersen,Dansk Folkeparti,Radikale Venstre,68,29,14.0,0.4827586206896552,immigration
Alex Ahrendtsen,René Christensen,Dansk Folkeparti,Dansk Folkeparti,68,17,17.0,1.0,immigration
Alex Ahrendtsen,Rosa Lund,Dansk Folkeparti,Enhedslisten,68,25,10.0,0.4,immigration
Alex Ahrendtsen,Simon Emil Ammitzbøll-Bille,Dansk Folkeparti,Uden for folketingsgrupperne,68,20,13.0,0.65,immigration
Alex Ahrendtsen,Sofie Carsten Nielsen,Dansk Folkeparti,Radikale Venstre,68,16,10.0,0.625,immigration
Alex Ahrendtsen,Sophie Løhde,Dansk Folkeparti,Venstre,68,21,15.0,0.7142857142857143,immigration
Alex Ahrendtsen,Steen Gade,Dansk Folkeparti,Socialistisk Folkeparti,68,27,10.0,0.37037037037037035,immigration
Alex Ahrendtsen,Stine Brix,Dansk Folkeparti,Enhedslisten,68,34,17.0,0.5,immigration
Alex Ahrendtsen,Søren Espersen,Dansk Folkeparti,Danmarksdemokraterne,68,12,12.0,1.0,immigration
Alex Ahrendtsen,Søren Pind,Dansk Folkeparti,Venstre,68,10,6.0,0.6,immigration
