party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Siumut,Socialdemokratiet,71,32,32.0,1.0,finans_budget
Siumut,Socialistisk Folkeparti,71,9,0.0,0.0,finans_budget
Siumut,Uden for folketingsgrupperne,71,3,3.0,1.0,finans_budget
Siumut,Venstre,71,13,13.0,1.0,finans_budget
Socialdemokratiet,Socialdemokratiet,71,190787,190787.0,1.0,finans_budget
Socialdemokratiet,Socialistisk Folkeparti,71,106313,83344.0,0.7839492818375927,finans_budget
Socialdemokratiet,Uden for folketingsgrupperne,71,29907,24200.0,0.8091751095061357,finans_budget
Socialdemokratiet,Venstre,71,179140,178681.0,0.9974377581779613,finans_budget
Socialistisk Folkeparti,Socialistisk Folkeparti,71,12819,12805.0,0.9989078711287932,finans_budget
Socialistisk Folkeparti,Uden for folketingsgrupperne,71,8075,5811.0,0.7196284829721362,finans_budget
Socialistisk Folkeparti,Venstre,71,48410,37836.0,0.7815740549473249,finans_budget
Uden for folketingsgrupperne,Uden for folketingsgrupperne,71,790,527.0,0.6670886075949367,finans_budget
Uden for folketingsgrupperne,Venstre,71,13721,11006.0,0.8021281247722469,finans_budget
Venstre,Venstre,71,38350,38138.0,0.9944719687092568,finans_budget
