source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Aase D. Madsen (udpeget af DF),Birgitte Møller,Dansk Folkeparti,Radikale Venstre,65,1,0.0,0.0,General
Aase D. Madsen (udpeget af DF),Birthe Rønn Hornbech,Dansk Folkeparti,Venstre,65,24,23.0,0.9583333333333334,General
Aase D. Madsen (udpeget af DF),Birthe Skaarup (udpeget af DF),Dansk Folkeparti,Dansk Folkeparti,65,17,17.0,1.0,General
Aase D. Madsen (udpeget af DF),Bjarne Laustsen,Dansk Folkeparti,Socialdemokratiet,65,22,15.0,0.6818181818181818,General
Aase D. Madsen (udpeget af DF),Bodil Kornbek,Dansk Folkeparti,Kristeligt Folkeparti,65,25,13.0,0.52,General
Aase D. Madsen (udpeget af DF),Brian Mikkelsen,Dansk Folkeparti,Det Konservative Folkeparti,65,6,5.0,0.8333333333333334,General
Aase D. Madsen (udpeget af DF),Carina Christensen,Dansk Folkeparti,Det Konservative Folkeparti,65,10,9.0,0.9,General
Aase D. Madsen (udpeget af DF),Carsten Bo Jensen,Dansk Folkeparti,Socialdemokratiet,65,17,10.0,0.5882352941176471,General
Aase D. Madsen (udpeget af DF),Carsten Hansen,Dansk Folkeparti,Not able to assign,65,17,11.0,0.6470588235294118,General
Aase D. Madsen (udpeget af DF),Charlotte Antonsen (udpeget af V),Dansk Folkeparti,Venstre,65,24,22.0,0.9166666666666666,General
Aase D. Madsen (udpeget af DF),Charlotte Dyremose,Dansk Folkeparti,Det Konservative Folkeparti,65,27,25.0,0.9259259259259259,General
Aase D. Madsen (udpeget af DF),Christian H. Hansen,Dansk Folkeparti,Uden for folketingsgrupperne,65,3,3.0,1.0,General
Aase D. Madsen (udpeget af DF),Christian Lund Jepsen,Dansk Folkeparti,Det Konservative Folkeparti,65,27,25.0,0.9259259259259259,General
Aase D. Madsen (udpeget af DF),Christian Mejdahl,Dansk Folkeparti,Venstre,65,25,24.0,0.96,General
Aase D. Madsen (udpeget af DF),Christian Wedell-Neergaard,Dansk Folkeparti,Det Konservative Folkeparti,65,13,12.0,0.9230769230769231,General
Aase D. Madsen (udpeget af DF),Claus Larsen-Jensen (udpeget af),Dansk Folkeparti,Socialdemokratiet,65,18,11.0,0.6111111111111112,General
Aase D. Madsen (udpeget af DF),Colette L. Brix,Dansk Folkeparti,Dansk Folkeparti,65,23,23.0,1.0,General
Aase D. Madsen (udpeget af DF),Elisabeth Arnold,Dansk Folkeparti,Radikale Venstre,65,8,5.0,0.625,General
Aase D. Madsen (udpeget af DF),Else Theill Sørensen,Dansk Folkeparti,Det Konservative Folkeparti,65,19,17.0,0.8947368421052632,General
Aase D. Madsen (udpeget af DF),Else Winther Andersen,Dansk Folkeparti,Venstre,65,22,20.0,0.9090909090909091,General
Aase D. Madsen (udpeget af DF),Elsebeth Gerner Nielsen,Dansk Folkeparti,Radikale Venstre,65,8,5.0,0.625,General
Aase D. Madsen (udpeget af DF),Erik Larsen (udpeget af V),Dansk Folkeparti,Venstre,65,12,12.0,1.0,General
Aase D. Madsen (udpeget af DF),Erik Mortensen,Dansk Folkeparti,Socialdemokratiet,65,26,15.0,0.5769230769230769,General
Aase D. Madsen (udpeget af DF),Erling Bonnesen,Dansk Folkeparti,Venstre,65,26,25.0,0.9615384615384616,General
Aase D. Madsen (udpeget af DF),Ester Larsen,Dansk Folkeparti,Venstre,65,22,20.0,0.9090909090909091,General
Aase D. Madsen (udpeget af DF),Eva Kjer Hansen,Dansk Folkeparti,Venstre,65,8,7.0,0.875,General
Aase D. Madsen (udpeget af DF),Eyvind Vesselbo,Dansk Folkeparti,Venstre,65,18,17.0,0.9444444444444444,General
Aase D. Madsen (udpeget af DF),Flemming Damgaard Larsen,Dansk Folkeparti,Venstre,65,25,24.0,0.96,General
Aase D. Madsen (udpeget af DF),Flemming Hansen,Dansk Folkeparti,Det Konservative Folkeparti,65,7,6.0,0.8571428571428571,General
Aase D. Madsen (udpeget af DF),Flemming Møller (udpeget af V),Dansk Folkeparti,Venstre,65,3,3.0,1.0,General
Aase D. Madsen (udpeget af DF),Frank Jensen,Dansk Folkeparti,Socialdemokratiet,65,4,3.0,0.75,General
Aase D. Madsen (udpeget af DF),Freddie H. Madsen,Dansk Folkeparti,Dansk Folkeparti,65,23,23.0,1.0,General
Aase D. Madsen (udpeget af DF),Freddy Dam (udpeget af V),Dansk Folkeparti,Venstre,65,26,24.0,0.9230769230769231,General
Aase D. Madsen (udpeget af DF),"Frode Sørensen, Hjørring",Dansk Folkeparti,Not able to assign,65,24,13.0,0.5416666666666666,General
Aase D. Madsen (udpeget af DF),Gitte Lillelund Bech,Dansk Folkeparti,Venstre,65,24,22.0,0.9166666666666666,General
Aase D. Madsen (udpeget af DF),Grete Schødts,Dansk Folkeparti,Socialdemokratiet,65,22,11.0,0.5,General
Aase D. Madsen (udpeget af DF),Gudrun Laub,Dansk Folkeparti,Venstre,65,22,21.0,0.9545454545454546,General
Aase D. Madsen (udpeget af DF),Hanne Severinsen,Dansk Folkeparti,Venstre,65,7,6.0,0.8571428571428571,General
Aase D. Madsen (udpeget af DF),Hans Andersen,Dansk Folkeparti,Venstre,65,28,26.0,0.9285714285714286,General
Aase D. Madsen (udpeget af DF),Hans Christian Schmidt,Dansk Folkeparti,Venstre,65,4,3.0,0.75,General
Aase D. Madsen (udpeget af DF),Helga Moos,Dansk Folkeparti,Venstre,65,14,13.0,0.9285714285714286,General
Aase D. Madsen (udpeget af DF),Helge Adam Møller,Dansk Folkeparti,Det Konservative Folkeparti,65,15,15.0,1.0,General
Aase D. Madsen (udpeget af DF),Helge Mortensen,Dansk Folkeparti,Socialdemokratiet,65,16,10.0,0.625,General
Aase D. Madsen (udpeget af DF),Helle Sjelle,Dansk Folkeparti,Det Konservative Folkeparti,65,14,14.0,1.0,General
Aase D. Madsen (udpeget af DF),Henning Gjellerod,Dansk Folkeparti,Socialdemokratiet,65,20,10.0,0.5,General
Aase D. Madsen (udpeget af DF),Henriette Kjær,Dansk Folkeparti,Det Konservative Folkeparti,65,2,2.0,1.0,General
Aase D. Madsen (udpeget af DF),Henrik Sass Larsen,Dansk Folkeparti,Socialdemokratiet,65,20,10.0,0.5,General
Aase D. Madsen (udpeget af DF),Henrik Vestergaard,Dansk Folkeparti,Venstre,65,10,8.0,0.8,General
Aase D. Madsen (udpeget af DF),Holger K. Nielsen,Dansk Folkeparti,Socialistisk Folkeparti,65,13,5.0,0.38461538461538464,General
Aase D. Madsen (udpeget af DF),Ida Jørgensen,Dansk Folkeparti,Radikale Venstre,65,28,17.0,0.6071428571428571,General
Aase D. Madsen (udpeget af DF),Inge Dahl-Sørensen,Dansk Folkeparti,Venstre,65,28,26.0,0.9285714285714286,General
Aase D. Madsen (udpeget af DF),Inge-Lene Ebdrup,Dansk Folkeparti,Ny Alliance,65,23,21.0,0.9130434782608695,General
Aase D. Madsen (udpeget af DF),Inger Bierbaum,Dansk Folkeparti,Socialdemokratiet,65,16,10.0,0.625,General
Aase D. Madsen (udpeget af DF),Inger Støjberg,Dansk Folkeparti,Danmarksdemokraterne,65,25,23.0,0.92,General
Aase D. Madsen (udpeget af DF),Irene Simonsen,Dansk Folkeparti,Venstre,65,21,19.0,0.9047619047619048,General
Aase D. Madsen (udpeget af DF),Jacob Buksti,Dansk Folkeparti,Socialdemokratiet,65,15,9.0,0.6,General
Aase D. Madsen (udpeget af DF),Jakob Jensen,Dansk Folkeparti,Socialdemokratiet,65,3,1.0,0.3333333333333333,General
Aase D. Madsen (udpeget af DF),Jan Petersen (udpeget af S),Dansk Folkeparti,Socialdemokratiet,65,14,10.0,0.7142857142857143,General
Aase D. Madsen (udpeget af DF),Jan Trøjborg,Dansk Folkeparti,Socialdemokratiet,65,22,12.0,0.5454545454545454,General
Aase D. Madsen (udpeget af DF),Jann Sjursen,Dansk Folkeparti,Kristeligt Folkeparti,65,7,2.0,0.2857142857142857,General
Aase D. Madsen (udpeget af DF),Jens Christian Larsen,Dansk Folkeparti,Venstre,65,22,21.0,0.9545454545454546,General
Aase D. Madsen (udpeget af DF),Jens Hald,Dansk Folkeparti,Venstre,65,25,23.0,0.92,General
Aase D. Madsen (udpeget af DF),Jens Kirk,Dansk Folkeparti,Venstre,65,22,20.0,0.9090909090909091,General
Aase D. Madsen (udpeget af DF),Jens Peter Vernersen,Dansk Folkeparti,Socialdemokratiet,65,14,8.0,0.5714285714285714,General
