source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Andreas Steenberg,Liv Holm Andersen,Radikale Venstre,Radikale Venstre,68,138,138.0,1.0,uddannelse
Andreas Steenberg,Lone Loklindt,Radikale Venstre,Radikale Venstre,68,104,104.0,1.0,uddannelse
Andreas Steenberg,Lotte Rod,Radikale Venstre,Radikale Venstre,68,132,132.0,1.0,uddannelse
Andreas Steenberg,Louise Elholm,Radikale Venstre,Venstre,68,112,92.0,0.8214285714285714,uddannelse
Andreas Steenberg,Mads Rørvig,Radikale Venstre,Venstre,68,109,84.0,0.7706422018348624,uddannelse
Andreas Steenberg,Margrethe Vestager,Radikale Venstre,Radikale Venstre,68,33,33.0,1.0,uddannelse
Andreas Steenberg,Marianne Jelved,Radikale Venstre,Radikale Venstre,68,61,61.0,1.0,uddannelse
Andreas Steenberg,Marie Krarup,Radikale Venstre,Uden for folketingsgrupperne,68,113,74.0,0.6548672566371682,uddannelse
Andreas Steenberg,Marlene Borst Hansen,Radikale Venstre,Radikale Venstre,68,85,85.0,1.0,uddannelse
Andreas Steenberg,Martin Geertsen,Radikale Venstre,Venstre,68,125,100.0,0.8,uddannelse
Andreas Steenberg,Martin Henriksen (udpeget af DF),Radikale Venstre,Dansk Folkeparti,68,27,11.0,0.4074074074074074,uddannelse
Andreas Steenberg,Merete Riisager,Radikale Venstre,Liberal Alliance,68,78,58.0,0.7435897435897436,uddannelse
Andreas Steenberg,Mette Bock,Radikale Venstre,Liberal Alliance,68,103,64.0,0.6213592233009708,uddannelse
Andreas Steenberg,Mette Frederiksen,Radikale Venstre,Socialdemokratiet,68,79,79.0,1.0,uddannelse
Andreas Steenberg,Mette Reissmann,Radikale Venstre,Socialdemokratiet,68,111,111.0,1.0,uddannelse
Andreas Steenberg,Michael Aastrup Jensen,Radikale Venstre,Venstre,68,3,2.0,0.6666666666666666,uddannelse
Andreas Steenberg,Mike Legarth,Radikale Venstre,Det Konservative Folkeparti,68,104,79.0,0.7596153846153846,uddannelse
Andreas Steenberg,Mogens Jensen,Radikale Venstre,Socialdemokratiet,68,53,53.0,1.0,uddannelse
Andreas Steenberg,Morten Marinus,Radikale Venstre,Dansk Folkeparti,68,96,63.0,0.65625,uddannelse
Andreas Steenberg,Morten Østergaard,Radikale Venstre,Radikale Venstre,68,20,20.0,1.0,uddannelse
Andreas Steenberg,Nick Hækkerup,Radikale Venstre,Socialdemokratiet,68,20,20.0,1.0,uddannelse
Andreas Steenberg,Nicolai Wammen,Radikale Venstre,Socialdemokratiet,68,14,14.0,1.0,uddannelse
Andreas Steenberg,Nikolaj Villumsen,Radikale Venstre,Enhedslisten,68,65,48.0,0.7384615384615385,uddannelse
