source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Alex Ahrendtsen,Julie Skovsby,Dansk Folkeparti,Socialdemokratiet,68,1,1.0,1.0,all_topics
Alex Ahrendtsen,Karen Ellemann,Dansk Folkeparti,Venstre,68,730,531.0,0.7273972602739726,all_topics
Alex Ahrendtsen,Karen Hækkerup (udpeget af S),Dansk Folkeparti,Socialdemokratiet,68,324,185.0,0.5709876543209876,all_topics
Alex Ahrendtsen,Karin Nødgaard,Dansk Folkeparti,Dansk Folkeparti,68,656,656.0,1.0,all_topics
Alex Ahrendtsen,Karina Adsbøl,Dansk Folkeparti,Danmarksdemokraterne,68,779,779.0,1.0,all_topics
Alex Ahrendtsen,Karina Lorentzen Dehnhardt,Dansk Folkeparti,Socialistisk Folkeparti,68,588,327.0,0.5561224489795918,all_topics
Alex Ahrendtsen,Karsten Lauritzen,Dansk Folkeparti,Venstre,68,687,501.0,0.7292576419213974,all_topics
Alex Ahrendtsen,Karsten Nonbo,Dansk Folkeparti,Venstre,68,1,1.0,1.0,all_topics
Alex Ahrendtsen,Kim Andersen (udpeget af V),Dansk Folkeparti,Venstre,68,691,494.0,0.7149059334298119,all_topics
Alex Ahrendtsen,Kim Christiansen,Dansk Folkeparti,Dansk Folkeparti,68,636,635.0,0.9984276729559748,all_topics
Alex Ahrendtsen,Kristian Thulesen Dahl,Dansk Folkeparti,Uden for folketingsgrupperne,68,206,206.0,1.0,all_topics
Alex Ahrendtsen,Lars Barfoed,Dansk Folkeparti,Det Konservative Folkeparti,68,546,394.0,0.7216117216117216,all_topics
Alex Ahrendtsen,Lars Dohn,Dansk Folkeparti,Enhedslisten,68,708,321.0,0.4533898305084746,all_topics
Alex Ahrendtsen,Lars Løkke Rasmussen,Dansk Folkeparti,Moderaterne,68,76,51.0,0.6710526315789473,all_topics
Alex Ahrendtsen,Lene Espersen,Dansk Folkeparti,Det Konservative Folkeparti,68,332,239.0,0.7198795180722891,all_topics
Alex Ahrendtsen,Lennart Damsbo-Andersen,Dansk Folkeparti,Socialdemokratiet,68,1,1.0,1.0,all_topics
Alex Ahrendtsen,Liselott Blixt,Dansk Folkeparti,Uden for folketingsgrupperne,68,757,757.0,1.0,all_topics
Alex Ahrendtsen,Liv Holm Andersen,Dansk Folkeparti,Radikale Venstre,68,943,551.0,0.584305408271474,all_topics
Alex Ahrendtsen,Lone Loklindt,Dansk Folkeparti,Radikale Venstre,68,844,481.0,0.5699052132701422,all_topics
Alex Ahrendtsen,Lotte Rod,Dansk Folkeparti,Radikale Venstre,68,817,473.0,0.5789473684210527,all_topics
Alex Ahrendtsen,Louise Elholm,Dansk Folkeparti,Venstre,68,765,537.0,0.7019607843137254,all_topics
Alex Ahrendtsen,Mads Rørvig,Dansk Folkeparti,Venstre,68,580,424.0,0.7310344827586207,all_topics
Alex Ahrendtsen,Mai Mercado,Dansk Folkeparti,Det Konservative Folkeparti,68,1,1.0,1.0,all_topics
Alex Ahrendtsen,Margrethe Vestager,Dansk Folkeparti,Radikale Venstre,68,191,109.0,0.5706806282722513,all_topics
Alex Ahrendtsen,Marianne Jelved,Dansk Folkeparti,Radikale Venstre,68,510,263.0,0.515686274509804,all_topics
Alex Ahrendtsen,Marie Krarup,Dansk Folkeparti,Uden for folketingsgrupperne,68,677,675.0,0.9970457902511078,all_topics
Alex Ahrendtsen,Marlene Borst Hansen,Dansk Folkeparti,Radikale Venstre,68,622,371.0,0.5964630225080386,all_topics
Alex Ahrendtsen,Martin Geertsen,Dansk Folkeparti,Venstre,68,731,515.0,0.7045143638850889,all_topics
Alex Ahrendtsen,Martin Henriksen (udpeget af DF),Dansk Folkeparti,Dansk Folkeparti,68,310,309.0,0.9967741935483871,all_topics
Alex Ahrendtsen,Merete Riisager,Dansk Folkeparti,Liberal Alliance,68,613,348.0,0.567699836867863,all_topics
Alex Ahrendtsen,Mette Bock,Dansk Folkeparti,Liberal Alliance,68,732,452.0,0.6174863387978142,all_topics
