party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Liberal Alliance,Sambandsflokkurin,70,9,9.0,1.0,udenrigs_eu
Liberal Alliance,Socialdemokratiet,70,21378,14460.0,0.6763962952568061,udenrigs_eu
Liberal Alliance,Socialistisk Folkeparti,70,6453,3555.0,0.5509065550906556,udenrigs_eu
Liberal Alliance,Uden for folketingsgrupperne,70,2331,1662.0,0.712998712998713,udenrigs_eu
Liberal Alliance,Venstre,70,16945,13240.0,0.7813514311006197,udenrigs_eu
Naleraq,Radikale Venstre,70,18,18.0,1.0,udenrigs_eu
Naleraq,Socialdemokratiet,70,67,67.0,1.0,udenrigs_eu
Naleraq,Socialistisk Folkeparti,70,20,20.0,1.0,udenrigs_eu
Naleraq,Uden for folketingsgrupperne,70,8,7.0,0.875,udenrigs_eu
Naleraq,Venstre,70,45,45.0,1.0,udenrigs_eu
Radikale Venstre,Radikale Venstre,70,9569,9552.0,0.9982234298254781,udenrigs_eu
Radikale Venstre,Sambandsflokkurin,70,25,16.0,0.64,udenrigs_eu
Radikale Venstre,Socialdemokratiet,70,73443,62594.0,0.8522799994553599,udenrigs_eu
Radikale Venstre,Socialistisk Folkeparti,70,22276,19279.0,0.8654605853833722,udenrigs_eu
Radikale Venstre,Uden for folketingsgrupperne,70,7944,4763.0,0.5995720040281974,udenrigs_eu
Radikale Venstre,Venstre,70,58344,43920.0,0.7527766351295763,udenrigs_eu
Sambandsflokkurin,Socialdemokratiet,70,81,81.0,1.0,udenrigs_eu
Sambandsflokkurin,Socialistisk Folkeparti,70,27,18.0,0.6666666666666666,udenrigs_eu
Sambandsflokkurin,Uden for folketingsgrupperne,70,12,11.0,0.9166666666666666,udenrigs_eu
Sambandsflokkurin,Venstre,70,67,67.0,1.0,udenrigs_eu
Socialdemokratiet,Socialdemokratiet,70,122300,122272.0,0.9997710547833197,udenrigs_eu
Socialdemokratiet,Socialistisk Folkeparti,70,76188,62515.0,0.8205360424213787,udenrigs_eu
Socialdemokratiet,Uden for folketingsgrupperne,70,27225,17999.0,0.6611202938475665,udenrigs_eu
Socialdemokratiet,Venstre,70,200685,163999.0,0.8171961033460398,udenrigs_eu
Socialistisk Folkeparti,Socialistisk Folkeparti,70,10211,10195.0,0.9984330623837039,udenrigs_eu
Socialistisk Folkeparti,Uden for folketingsgrupperne,70,8246,4720.0,0.57239873878244,udenrigs_eu
Socialistisk Folkeparti,Venstre,70,60458,40561.0,0.6708954977008833,udenrigs_eu
Uden for folketingsgrupperne,Uden for folketingsgrupperne,70,1177,881.0,0.7485131690739167,udenrigs_eu
Uden for folketingsgrupperne,Venstre,70,21493,16617.0,0.7731354394454009,udenrigs_eu
Venstre,Venstre,70,76291,76230.0,0.9992004299327575,udenrigs_eu
Alternativet,Alternativet,71,1079,957.0,0.8869323447636701,udenrigs_eu
Alternativet,Borgernes Parti,71,537,180.0,0.33519553072625696,udenrigs_eu
Alternativet,Danmarksdemokraterne,71,8720,4865.0,0.5579128440366973,udenrigs_eu
Alternativet,Dansk Folkeparti,71,3426,1523.0,0.4445417396380619,udenrigs_eu
Alternativet,Det Konservative Folkeparti,71,5324,3077.0,0.5779489105935387,udenrigs_eu
Alternativet,Enhedslisten,71,4367,3395.0,0.7774215708724524,udenrigs_eu
Alternativet,Javnaðarflokkurin,71,9,6.0,0.6666666666666666,udenrigs_eu
Alternativet,Liberal Alliance,71,8021,4448.0,0.554544321156963,udenrigs_eu
Alternativet,Moderaterne,71,6083,3835.0,0.6304455038632254,udenrigs_eu
Alternativet,Naleraq,71,3,3.0,1.0,udenrigs_eu
Alternativet,Radikale Venstre,71,3241,2392.0,0.7380438136377662,udenrigs_eu
Alternativet,Sambandsflokkurin,71,42,27.0,0.6428571428571429,udenrigs_eu
Alternativet,Socialdemokratiet,71,29534,18621.0,0.630493668314485,udenrigs_eu
Alternativet,Socialistisk Folkeparti,71,8004,5886.0,0.7353823088455772,udenrigs_eu
Alternativet,Uden for folketingsgrupperne,71,2316,1412.0,0.6096718480138169,udenrigs_eu
Alternativet,Venstre,71,13736,8659.0,0.630387303436226,udenrigs_eu
Borgernes Parti,Danmarksdemokraterne,71,1640,959.0,0.5847560975609756,udenrigs_eu
Borgernes Parti,Dansk Folkeparti,71,641,422.0,0.6583463338533542,udenrigs_eu
Borgernes Parti,Det Konservative Folkeparti,71,1004,520.0,0.5179282868525896,udenrigs_eu
Borgernes Parti,Enhedslisten,71,828,293.0,0.3538647342995169,udenrigs_eu
Borgernes Parti,Javnaðarflokkurin,71,2,0.0,0.0,udenrigs_eu
Borgernes Parti,Liberal Alliance,71,1527,974.0,0.6378519973804846,udenrigs_eu
Borgernes Parti,Moderaterne,71,1131,387.0,0.3421750663129973,udenrigs_eu
