source,target,Period,total_votes_shared,total_votes_agreed,weight,topic
Dansk Folkeparti,Uden for folketingsgrupperne,66,871,635.0,0.7290470723306545,udenrigspolitik
Dansk Folkeparti,Venstre,66,4151,3731.0,0.8988195615514334,udenrigspolitik
Det Konservative Folkeparti,Danmarksdemokraterne,66,835,772.0,0.9245508982035928,udenrigspolitik
Det Konservative Folkeparti,Dansk Folkeparti,66,2094,1879.0,0.8973256924546322,udenrigspolitik
Det Konservative Folkeparti,Det Konservative Folkeparti,66,1267,1260.0,0.994475138121547,udenrigspolitik
Det Konservative Folkeparti,Enhedslisten,66,685,221.0,0.32262773722627736,udenrigspolitik
Det Konservative Folkeparti,Liberal Alliance,66,290,287.0,0.9896551724137931,udenrigspolitik
Det Konservative Folkeparti,Moderaterne,66,67,67.0,1.0,udenrigspolitik
Det Konservative Folkeparti,Radikale Venstre,66,1288,773.0,0.6001552795031055,udenrigspolitik
Det Konservative Folkeparti,Siumut,66,5,0.0,0.0,udenrigspolitik
Det Konservative Folkeparti,Socialdemokratiet,66,4849,2805.0,0.5784697875850691,udenrigspolitik
Det Konservative Folkeparti,Socialistisk Folkeparti,66,1065,447.0,0.4197183098591549,udenrigspolitik
Det Konservative Folkeparti,Uden for folketingsgrupperne,66,948,783.0,0.8259493670886076,udenrigspolitik
Det Konservative Folkeparti,Venstre,66,6122,6109.0,0.9978765109441359,udenrigspolitik
Enhedslisten,Danmarksdemokraterne,66,236,71.0,0.3008474576271186,udenrigspolitik
Enhedslisten,Dansk Folkeparti,66,506,161.0,0.3181818181818182,udenrigspolitik
Enhedslisten,Det Konservative Folkeparti,66,349,114.0,0.32664756446991405,udenrigspolitik
Enhedslisten,Enhedslisten,66,114,114.0,1.0,udenrigspolitik
Enhedslisten,Liberal Alliance,66,73,21.0,0.2876712328767123,udenrigspolitik
Enhedslisten,Moderaterne,66,9,2.0,0.2222222222222222,udenrigspolitik
Enhedslisten,Radikale Venstre,66,249,167.0,0.6706827309236948,udenrigspolitik
Enhedslisten,Siumut,66,1,0.0,0.0,udenrigspolitik
Enhedslisten,Socialdemokratiet,66,1065,727.0,0.6826291079812207,udenrigspolitik
Enhedslisten,Socialistisk Folkeparti,66,308,272.0,0.8831168831168831,udenrigspolitik
Enhedslisten,Uden for folketingsgrupperne,66,269,135.0,0.5018587360594795,udenrigspolitik
Enhedslisten,Venstre,66,1520,492.0,0.3236842105263158,udenrigspolitik
Liberal Alliance,Danmarksdemokraterne,66,76,67.0,0.881578947368421,udenrigspolitik
Liberal Alliance,Dansk Folkeparti,66,216,186.0,0.8611111111111112,udenrigspolitik
Liberal Alliance,Det Konservative Folkeparti,66,120,117.0,0.975,udenrigspolitik
Liberal Alliance,Enhedslisten,66,81,22.0,0.2716049382716049,udenrigspolitik
Liberal Alliance,Radikale Venstre,66,208,132.0,0.6346153846153846,udenrigspolitik
Liberal Alliance,Socialdemokratiet,66,496,301.0,0.6068548387096774,udenrigspolitik
Liberal Alliance,Socialistisk Folkeparti,66,109,42.0,0.3853211009174312,udenrigspolitik
Liberal Alliance,Uden for folketingsgrupperne,66,125,101.0,0.808,udenrigspolitik
Liberal Alliance,Venstre,66,491,484.0,0.9857433808553971,udenrigspolitik
Moderaterne,Danmarksdemokraterne,66,22,22.0,1.0,udenrigspolitik
Moderaterne,Dansk Folkeparti,66,56,56.0,1.0,udenrigspolitik
Moderaterne,Det Konservative Folkeparti,66,27,27.0,1.0,udenrigspolitik
Moderaterne,Enhedslisten,66,23,6.0,0.2608695652173913,udenrigspolitik
Moderaterne,Liberal Alliance,66,15,15.0,1.0,udenrigspolitik
Moderaterne,Radikale Venstre,66,52,43.0,0.8269230769230769,udenrigspolitik
Moderaterne,Socialdemokratiet,66,115,59.0,0.5130434782608696,udenrigspolitik
Moderaterne,Socialistisk Folkeparti,66,29,8.0,0.27586206896551724,udenrigspolitik
Moderaterne,Uden for folketingsgrupperne,66,40,35.0,0.875,udenrigspolitik
Moderaterne,Venstre,66,125,125.0,1.0,udenrigspolitik
Radikale Venstre,Danmarksdemokraterne,66,309,175.0,0.5663430420711975,udenrigspolitik
