source,target,Period,total_votes_shared,total_votes_agreed,weight,topic
Dansk Folkeparti,Sambandsflokkurin,71,58,22.0,0.3793103448275862,uddannelse
Dansk Folkeparti,Siumut,71,4,0.0,0.0,uddannelse
Dansk Folkeparti,Socialdemokratiet,71,30657,19773.0,0.6449750464820433,uddannelse
Dansk Folkeparti,Socialistisk Folkeparti,71,8361,4689.0,0.5608180839612487,uddannelse
Dansk Folkeparti,Uden for folketingsgrupperne,71,2339,1388.0,0.5934159897392048,uddannelse
Dansk Folkeparti,Venstre,71,14002,9002.0,0.6429081559777174,uddannelse
Det Konservative Folkeparti,Det Konservative Folkeparti,71,3571,3571.0,1.0,uddannelse
Det Konservative Folkeparti,Enhedslisten,71,7056,3562.0,0.5048185941043084,uddannelse
Det Konservative Folkeparti,Javnaðarflokkurin,71,12,6.0,0.5,uddannelse
Det Konservative Folkeparti,Liberal Alliance,71,13122,11517.0,0.8776863283036123,uddannelse
Det Konservative Folkeparti,Moderaterne,71,9831,7239.0,0.736344217271895,uddannelse
Det Konservative Folkeparti,Radikale Venstre,71,5233,3694.0,0.7059048347028473,uddannelse
Det Konservative Folkeparti,Sambandsflokkurin,71,89,41.0,0.4606741573033708,uddannelse
Det Konservative Folkeparti,Siumut,71,6,0.0,0.0,uddannelse
Det Konservative Folkeparti,Socialdemokratiet,71,47608,35369.0,0.7429213577549991,uddannelse
Det Konservative Folkeparti,Socialistisk Folkeparti,71,12981,7920.0,0.6101224867113474,uddannelse
Det Konservative Folkeparti,Uden for folketingsgrupperne,71,3641,2485.0,0.6825048063718758,uddannelse
Det Konservative Folkeparti,Venstre,71,21765,16157.0,0.7423386170457156,uddannelse
Enhedslisten,Enhedslisten,71,2342,2306.0,0.9846285226302306,uddannelse
Enhedslisten,Javnaðarflokkurin,71,10,5.0,0.5,uddannelse
Enhedslisten,Liberal Alliance,71,10812,5609.0,0.5187754347021828,uddannelse
Enhedslisten,Moderaterne,71,8094,3939.0,0.48665678280207564,uddannelse
Enhedslisten,Radikale Venstre,71,4304,2997.0,0.6963289962825279,uddannelse
Enhedslisten,Sambandsflokkurin,71,76,50.0,0.6578947368421053,uddannelse
Enhedslisten,Siumut,71,6,0.0,0.0,uddannelse
Enhedslisten,Socialdemokratiet,71,39213,18868.0,0.4811669599367557,uddannelse
Enhedslisten,Socialistisk Folkeparti,71,10681,8429.0,0.7891583185095029,uddannelse
Enhedslisten,Uden for folketingsgrupperne,71,3004,1481.0,0.4930093209054594,uddannelse
Enhedslisten,Venstre,71,17916,8627.0,0.4815248939495423,uddannelse
Javnaðarflokkurin,Liberal Alliance,71,18,9.0,0.5,uddannelse
Javnaðarflokkurin,Moderaterne,71,15,15.0,1.0,uddannelse
Javnaðarflokkurin,Radikale Venstre,71,8,4.0,0.5,uddannelse
Javnaðarflokkurin,Socialdemokratiet,71,70,70.0,1.0,uddannelse
Javnaðarflokkurin,Socialistisk Folkeparti,71,18,9.0,0.5,uddannelse
Javnaðarflokkurin,Uden for folketingsgrupperne,71,6,5.0,0.8333333333333334,uddannelse
Javnaðarflokkurin,Venstre,71,30,30.0,1.0,uddannelse
Liberal Alliance,Liberal Alliance,71,8982,8889.0,0.9896459585838343,uddannelse
Liberal Alliance,Moderaterne,71,15082,10731.0,0.7115104097599788,uddannelse
Liberal Alliance,Radikale Venstre,71,8012,5581.0,0.696580129805292,uddannelse
Liberal Alliance,Sambandsflokkurin,71,139,62.0,0.4460431654676259,uddannelse
Liberal Alliance,Siumut,71,10,0.0,0.0,uddannelse
Liberal Alliance,Socialdemokratiet,71,72921,52157.0,0.7152534935066716,uddannelse
Liberal Alliance,Socialistisk Folkeparti,71,19880,11521.0,0.5795271629778672,uddannelse
Liberal Alliance,Uden for folketingsgrupperne,71,5564,3665.0,0.6586987778576564,uddannelse
Liberal Alliance,Venstre,71,33306,23814.0,0.7150063051702396,uddannelse
Moderaterne,Moderaterne,71,4911,4899.0,0.9975565058032987,uddannelse
Moderaterne,Radikale Venstre,71,6027,4214.0,0.6991869918699187,uddannelse
Moderaterne,Sambandsflokkurin,71,98,98.0,1.0,uddannelse
Moderaterne,Siumut,71,7,7.0,1.0,uddannelse
Moderaterne,Socialdemokratiet,71,54587,54402.0,0.996610914686647,uddannelse
Moderaterne,Socialistisk Folkeparti,71,14900,9709.0,0.6516107382550336,uddannelse
Moderaterne,Uden for folketingsgrupperne,71,4122,3327.0,0.8071324599708879,uddannelse
Moderaterne,Venstre,71,24904,24712.0,0.9922903951172503,uddannelse
Radikale Venstre,Radikale Venstre,71,1189,1176.0,0.9890664423885618,uddannelse
Radikale Venstre,Sambandsflokkurin,71,53,38.0,0.7169811320754716,uddannelse
Radikale Venstre,Siumut,71,4,0.0,0.0,uddannelse
Radikale Venstre,Socialdemokratiet,71,29068,20403.0,0.7019058758772533,uddannelse
Radikale Venstre,Socialistisk Folkeparti,71,7928,6105.0,0.7700554994954592,uddannelse
Radikale Venstre,Uden for folketingsgrupperne,71,2219,1405.0,0.6331680937359171,uddannelse
Radikale Venstre,Venstre,71,13248,9336.0,0.7047101449275363,uddannelse
Sambandsflokkurin,Siumut,71,1,1.0,1.0,uddannelse
Sambandsflokkurin,Socialdemokratiet,71,493,493.0,1.0,uddannelse
Sambandsflokkurin,Socialistisk Folkeparti,71,134,90.0,0.6716417910447762,uddannelse
Sambandsflokkurin,Uden for folketingsgrupperne,71,38,32.0,0.8421052631578947,uddannelse
Sambandsflokkurin,Venstre,71,205,205.0,1.0,uddannelse
Siumut,Socialdemokratiet,71,32,32.0,1.0,uddannelse
Siumut,Socialistisk Folkeparti,71,9,0.0,0.0,uddannelse
Siumut,Uden for folketingsgrupperne,71,3,3.0,1.0,uddannelse
Siumut,Venstre,71,13,13.0,1.0,uddannelse
Socialdemokratiet,Socialdemokratiet,71,128495,128405.0,0.9992995836413868,uddannelse
Socialdemokratiet,Socialistisk Folkeparti,71,72128,46690.0,0.6473214285714286,uddannelse
Socialdemokratiet,Uden for folketingsgrupperne,71,20276,16544.0,0.8159400276188598,uddannelse
Socialdemokratiet,Venstre,71,120961,120392.0,0.9952960044973174,uddannelse
Socialistisk Folkeparti,Socialistisk Folkeparti,71,8767,8740.0,0.9969202691912855,uddannelse
Socialistisk Folkeparti,Uden for folketingsgrupperne,71,5508,3329.0,0.6043936092955701,uddannelse
Socialistisk Folkeparti,Venstre,71,32969,21477.0,0.651430131335497,uddannelse
Uden for folketingsgrupperne,Uden for folketingsgrupperne,71,541,350.0,0.6469500924214417,uddannelse
Uden for folketingsgrupperne,Venstre,71,9273,7518.0,0.8107408605629246,uddannelse
Venstre,Venstre,71,25992,25745.0,0.9904970760233918,uddannelse
