party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Radikale Venstre,Sambandsflokkurin,71,15,8.0,0.5333333333333333,immigration
Radikale Venstre,Socialdemokratiet,71,28690,23529.0,0.8201115371209481,immigration
Radikale Venstre,Socialistisk Folkeparti,71,7825,6904.0,0.8823003194888179,immigration
Radikale Venstre,Uden for folketingsgrupperne,71,2281,1854.0,0.8128014028934678,immigration
Radikale Venstre,Venstre,71,12658,10332.0,0.8162426923684626,immigration
Sambandsflokkurin,Socialdemokratiet,71,132,132.0,1.0,immigration
Sambandsflokkurin,Socialistisk Folkeparti,71,35,26.0,0.7428571428571429,immigration
Sambandsflokkurin,Uden for folketingsgrupperne,71,9,8.0,0.8888888888888888,immigration
Sambandsflokkurin,Venstre,71,56,55.0,0.9821428571428571,immigration
Socialdemokratiet,Socialdemokratiet,71,120000,120000.0,1.0,immigration
Socialdemokratiet,Socialistisk Folkeparti,71,67444,55307.0,0.8200432951782219,immigration
Socialdemokratiet,Uden for folketingsgrupperne,71,19615,18349.0,0.9354575579913331,immigration
Socialdemokratiet,Venstre,71,109679,109155.0,0.9952224217945095,immigration
Socialistisk Folkeparti,Socialistisk Folkeparti,71,8186,8172.0,0.9982897630100172,immigration
Socialistisk Folkeparti,Uden for folketingsgrupperne,71,5354,4353.0,0.8130369816959283,immigration
Socialistisk Folkeparti,Venstre,71,29902,24405.0,0.8161661427329275,immigration
Uden for folketingsgrupperne,Uden for folketingsgrupperne,71,526,469.0,0.8916349809885932,immigration
Uden for folketingsgrupperne,Venstre,71,8696,8071.0,0.9281278748850046,immigration
Venstre,Venstre,71,22830,22587.0,0.9893561103810775,immigration
