source,target,source_party,target_party,Period,total_votes_shared,total_votes_agreed,weight,topic
Aage Frandsen,Jytte Andersen,Socialistisk Folkeparti,Socialdemokratiet,65,14,13.0,0.9285714285714286,uddannelse
Aage Frandsen,Jytte Wittrock,Socialistisk Folkeparti,Socialdemokratiet,65,18,16.0,0.8888888888888888,uddannelse
Aage Frandsen,Jørgen Winther,Socialistisk Folkeparti,Venstre,65,11,4.0,0.36363636363636365,uddannelse
Aage Frandsen,Jørn Dohrmann,Socialistisk Folkeparti,Dansk Folkeparti,65,4,1.0,0.25,uddannelse
Aage Frandsen,Jørn Jespersen,Socialistisk Folkeparti,Socialistisk Folkeparti,65,1,1.0,1.0,uddannelse
Aage Frandsen,Jørn Pedersen,Socialistisk Folkeparti,Socialdemokratiet,65,18,16.0,0.8888888888888888,uddannelse
Aage Frandsen,Kaj Ikast,Socialistisk Folkeparti,Det Konservative Folkeparti,65,14,7.0,0.5,uddannelse
Aage Frandsen,Karen J. Klint (udpeget af S),Socialistisk Folkeparti,Socialdemokratiet,65,17,15.0,0.8823529411764706,uddannelse
Aage Frandsen,Karina Sørensen,Socialistisk Folkeparti,Dansk Folkeparti,65,17,9.0,0.5294117647058824,uddannelse
Aage Frandsen,Karsten Nonbo,Socialistisk Folkeparti,Venstre,65,16,8.0,0.5,uddannelse
Aage Frandsen,Keld Albrechtsen,Socialistisk Folkeparti,Enhedslisten,65,7,7.0,1.0,uddannelse
Aage Frandsen,Kim Andersen (udpeget af V),Socialistisk Folkeparti,Venstre,65,17,9.0,0.5294117647058824,uddannelse
Aage Frandsen,Klaus Hækkerup (udpeget af S),Socialistisk Folkeparti,Socialdemokratiet,65,15,14.0,0.9333333333333333,uddannelse
Aage Frandsen,Knud Erik Kirkegaard,Socialistisk Folkeparti,Det Konservative Folkeparti,65,9,5.0,0.5555555555555556,uddannelse
Aage Frandsen,Kristen Touborg,Socialistisk Folkeparti,Socialistisk Folkeparti,65,15,15.0,1.0,uddannelse
Aage Frandsen,Kristian Jensen,Socialistisk Folkeparti,Venstre,65,5,3.0,0.6,uddannelse
Aage Frandsen,Kristian Thulesen Dahl,Socialistisk Folkeparti,Dansk Folkeparti,65,3,1.0,0.3333333333333333,uddannelse
Aage Frandsen,Kuupik Kleist,Socialistisk Folkeparti,Inuit Ataqatigiit,65,1,1.0,1.0,uddannelse
Aage Frandsen,Lars Barfoed,Socialistisk Folkeparti,Det Konservative Folkeparti,65,17,8.0,0.47058823529411764,uddannelse
Aage Frandsen,Lars Christian Lilleholt,Socialistisk Folkeparti,Venstre,65,17,9.0,0.5294117647058824,uddannelse
Aage Frandsen,Lars Kramer Mikkelsen,Socialistisk Folkeparti,Socialdemokratiet,65,7,7.0,1.0,uddannelse
Aage Frandsen,Lars Løkke Rasmussen,Socialistisk Folkeparti,Venstre,65,3,2.0,0.6666666666666666,uddannelse
Aage Frandsen,Leif Mikkelsen,Socialistisk Folkeparti,Venstre,65,16,7.0,0.4375,uddannelse
Aage Frandsen,Lene Espersen,Socialistisk Folkeparti,Det Konservative Folkeparti,65,6,4.0,0.6666666666666666,uddannelse
Aage Frandsen,Lene Garsdal,Socialistisk Folkeparti,Socialistisk Folkeparti,65,16,16.0,1.0,uddannelse
Aage Frandsen,Lene Jensen,Socialistisk Folkeparti,Socialdemokratiet,65,11,9.0,0.8181818181818182,uddannelse
Aage Frandsen,Line Barfod,Socialistisk Folkeparti,Enhedslisten,65,7,4.0,0.5714285714285714,uddannelse
Aage Frandsen,Lise Hækkerup,Socialistisk Folkeparti,Socialdemokratiet,65,17,15.0,0.8823529411764706,uddannelse
Aage Frandsen,Lissa Mathiasen,Socialistisk Folkeparti,Socialdemokratiet,65,17,15.0,0.8823529411764706,uddannelse
Aage Frandsen,Lone Møller (udpeget af S),Socialistisk Folkeparti,Socialdemokratiet,65,5,4.0,0.8,uddannelse
Aage Frandsen,Lotte Bundsgaard,Socialistisk Folkeparti,Socialdemokratiet,65,8,7.0,0.875,uddannelse
Aage Frandsen,Louise Frevert,Socialistisk Folkeparti,Dansk Folkeparti,65,17,9.0,0.5294117647058824,uddannelse
Aage Frandsen,Margot Torp,Socialistisk Folkeparti,Socialdemokratiet,65,16,14.0,0.875,uddannelse
Aage Frandsen,Margrethe Vestager,Socialistisk Folkeparti,Radikale Venstre,65,6,6.0,1.0,uddannelse
Aage Frandsen,Marianne Jelved,Socialistisk Folkeparti,Radikale Venstre,65,2,2.0,1.0,uddannelse
Aage Frandsen,Marianne Pedersen,Socialistisk Folkeparti,Venstre,65,15,7.0,0.4666666666666667,uddannelse
Aage Frandsen,Martin Lidegaard,Socialistisk Folkeparti,Radikale Venstre,65,5,5.0,1.0,uddannelse
Aage Frandsen,Mette Frederiksen,Socialistisk Folkeparti,Socialdemokratiet,65,16,14.0,0.875,uddannelse
