party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Moderaterne,Socialdemokratiet,71,226927,226448.0,0.9978891890343591,general
Moderaterne,Socialistisk Folkeparti,71,77562,56941.0,0.7341352724272195,general
Moderaterne,Uden for Folketingsgrupperne,71,19307,12730.0,0.6593463510643808,general
Moderaterne,Venstre,71,75435,75226.0,0.9972294027971101,general
Naleraq,Radikale Venstre,71,7,7.0,1.0,general
Naleraq,Socialdemokratiet,71,61,41.0,0.6721311475409836,general
Naleraq,Socialistisk Folkeparti,71,17,12.0,0.7058823529411765,general
Naleraq,Uden for Folketingsgrupperne,71,10,8.0,0.8,general
Naleraq,Venstre,71,24,16.0,0.6666666666666666,general
Nye Borgerlige,Nye Borgerlige,71,74,74.0,1.0,general
Nye Borgerlige,Radikale Venstre,71,1192,609.0,0.5109060402684564,general
Nye Borgerlige,Sambandsflokkurin,71,89,26.0,0.29213483146067415,general
Nye Borgerlige,Socialdemokratiet,71,11487,5838.0,0.5082266910420475,general
Nye Borgerlige,Socialistisk Folkeparti,71,3903,2106.0,0.5395849346656418,general
Nye Borgerlige,Uden for Folketingsgrupperne,71,342,214.0,0.6257309941520468,general
Nye Borgerlige,Venstre,71,3625,1879.0,0.5183448275862069,general
Radikale Venstre,Radikale Venstre,71,2198,2191.0,0.9968152866242038,general
Radikale Venstre,Sambandsflokkurin,71,238,199.0,0.8361344537815126,general
Radikale Venstre,Socialdemokratiet,71,64896,50756.0,0.7821129191321499,general
Radikale Venstre,Socialistisk Folkeparti,71,21771,17847.0,0.81976023150062,general
Radikale Venstre,Uden for Folketingsgrupperne,71,6052,3571.0,0.5900528750826173,general
Radikale Venstre,Venstre,71,21562,16861.0,0.7819775531026807,general
Sambandsflokkurin,Socialdemokratiet,71,2447,2447.0,1.0,general
Sambandsflokkurin,Socialistisk Folkeparti,71,814,686.0,0.8427518427518428,general
Sambandsflokkurin,Uden for Folketingsgrupperne,71,46,30.0,0.6521739130434783,general
Sambandsflokkurin,Venstre,71,699,699.0,1.0,general
Socialdemokratiet,Socialdemokratiet,71,284622,284603.0,0.9999332447948507,general
Socialdemokratiet,Socialistisk Folkeparti,71,200624,146505.0,0.7302466305128,general
Socialdemokratiet,Uden for Folketingsgrupperne,71,53912,35797.0,0.6639894643122125,general
Socialdemokratiet,Venstre,71,197147,197012.0,0.9993152317813612,general
Socialistisk Folkeparti,Socialistisk Folkeparti,71,30171,30101.0,0.9976798912863346,general
Socialistisk Folkeparti,Uden for Folketingsgrupperne,71,18252,10445.0,0.5722660530352838,general
Socialistisk Folkeparti,Venstre,71,67450,49140.0,0.7285396590066716,general
Uden for Folketingsgrupperne,Uden for Folketingsgrupperne,71,2572,1321.0,0.5136080870917574,general
Uden for Folketingsgrupperne,Venstre,71,19150,12592.0,0.6575456919060052,general
Venstre,Venstre,71,29462,29426.0,0.9987780870273573,general
