party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Radikale Venstre,Socialistisk Folkeparti,71,2011,1567.0,0.7792143212332173,skat
Radikale Venstre,Uden for Folketingsgrupperne,71,564,388.0,0.6879432624113475,skat
Radikale Venstre,Venstre,71,2115,1857.0,0.8780141843971632,skat
Sambandsflokkurin,Socialdemokratiet,71,262,262.0,1.0,skat
Sambandsflokkurin,Socialistisk Folkeparti,71,85,70.0,0.8235294117647058,skat
Sambandsflokkurin,Uden for Folketingsgrupperne,71,9,7.0,0.7777777777777778,skat
Sambandsflokkurin,Venstre,71,77,77.0,1.0,skat
Socialdemokratiet,Socialdemokratiet,71,27313,27313.0,1.0,skat
Socialdemokratiet,Socialistisk Folkeparti,71,18278,13663.0,0.7475106685633002,skat
Socialdemokratiet,Uden for Folketingsgrupperne,71,4969,3542.0,0.7128194807808412,skat
Socialdemokratiet,Venstre,71,19310,19290.0,0.9989642672190575,skat
Socialistisk Folkeparti,Socialistisk Folkeparti,71,2633,2623.0,0.996202050892518,skat
Socialistisk Folkeparti,Uden for Folketingsgrupperne,71,1550,908.0,0.5858064516129032,skat
Socialistisk Folkeparti,Venstre,71,6218,4622.0,0.7433258282405918,skat
Uden for Folketingsgrupperne,Uden for Folketingsgrupperne,71,230,135.0,0.5869565217391305,skat
Uden for Folketingsgrupperne,Venstre,71,1799,1289.0,0.7165091717620901,skat
Venstre,Venstre,71,2911,2906.0,0.998282377189969,skat
