party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Frie Grønne,Kristendemokraterne,70,12,9.0,0.75,immigration
Frie Grønne,Liberal Alliance,70,132,63.0,0.4772727272727273,immigration
Frie Grønne,Nye Borgerlige,70,197,52.0,0.2639593908629442,immigration
Frie Grønne,Radikale Venstre,70,1134,962.0,0.8483245149911817,immigration
Frie Grønne,Sambandsflokkurin,70,12,6.0,0.5,immigration
Frie Grønne,Socialdemokratiet,70,2414,1384.0,0.5733222866611434,immigration
Frie Grønne,Socialistisk Folkeparti,70,1091,859.0,0.7873510540788268,immigration
Frie Grønne,Uden for Folketingsgrupperne,70,357,97.0,0.27170868347338933,immigration
Frie Grønne,Venstre,70,2484,1258.0,0.5064412238325282,immigration
Kristendemokraterne,Liberal Alliance,70,36,20.0,0.5555555555555556,immigration
Kristendemokraterne,Nye Borgerlige,70,79,20.0,0.25316455696202533,immigration
Kristendemokraterne,Radikale Venstre,70,263,195.0,0.7414448669201521,immigration
Kristendemokraterne,Socialdemokratiet,70,827,523.0,0.6324062877871826,immigration
Kristendemokraterne,Socialistisk Folkeparti,70,310,211.0,0.6806451612903226,immigration
Kristendemokraterne,Uden for Folketingsgrupperne,70,90,68.0,0.7555555555555555,immigration
Kristendemokraterne,Venstre,70,793,441.0,0.5561160151324086,immigration
Liberal Alliance,Nye Borgerlige,70,373,252.0,0.675603217158177,immigration
Liberal Alliance,Radikale Venstre,70,1773,841.0,0.47433728144388043,immigration
Liberal Alliance,Sambandsflokkurin,70,7,7.0,1.0,immigration
Liberal Alliance,Socialdemokratiet,70,4362,3092.0,0.7088491517652453,immigration
Liberal Alliance,Socialistisk Folkeparti,70,1783,832.0,0.4666292765002804,immigration
Liberal Alliance,Uden for Folketingsgrupperne,70,448,206.0,0.45982142857142855,immigration
Liberal Alliance,Venstre,70,4325,3824.0,0.8841618497109827,immigration
Nye Borgerlige,Nye Borgerlige,70,201,201.0,1.0,immigration
Nye Borgerlige,Radikale Venstre,70,3278,845.0,0.2577791336180598,immigration
Nye Borgerlige,Sambandsflokkurin,70,12,8.0,0.6666666666666666,immigration
Nye Borgerlige,Socialdemokratiet,70,8328,3718.0,0.4464457252641691,immigration
Nye Borgerlige,Socialistisk Folkeparti,70,3304,872.0,0.2639225181598063,immigration
Nye Borgerlige,Uden for Folketingsgrupperne,70,840,383.0,0.45595238095238094,immigration
Nye Borgerlige,Venstre,70,8204,4591.0,0.5596050706972209,immigration
Radikale Venstre,Radikale Venstre,70,6579,6521.0,0.9911840705274357,immigration
Radikale Venstre,Sambandsflokkurin,70,61,36.0,0.5901639344262295,immigration
Radikale Venstre,Socialdemokratiet,70,36893,24190.0,0.655679939283875,immigration
Radikale Venstre,Socialistisk Folkeparti,70,14991,13451.0,0.897271696351144,immigration
Radikale Venstre,Uden for Folketingsgrupperne,70,3873,2157.0,0.5569326103795508,immigration
Radikale Venstre,Venstre,70,36658,19723.0,0.5380271700583774,immigration
Sambandsflokkurin,Socialdemokratiet,70,121,87.0,0.71900826446281,immigration
Sambandsflokkurin,Socialistisk Folkeparti,70,56,32.0,0.5714285714285714,immigration
Sambandsflokkurin,Uden for Folketingsgrupperne,70,8,2.0,0.25,immigration
Sambandsflokkurin,Venstre,70,122,122.0,1.0,immigration
Socialdemokratiet,Socialdemokratiet,70,44659,44641.0,0.9995969457444188,immigration
Socialdemokratiet,Socialistisk Folkeparti,70,37394,25877.0,0.6920094132748569,immigration
Socialdemokratiet,Uden for Folketingsgrupperne,70,9426,5355.0,0.5681094844048377,immigration
Socialdemokratiet,Venstre,70,92384,70864.0,0.7670592310356772,immigration
Socialistisk Folkeparti,Socialistisk Folkeparti,70,6603,6603.0,1.0,immigration
Socialistisk Folkeparti,Uden for Folketingsgrupperne,70,3977,2213.0,0.5564495851144079,immigration
Socialistisk Folkeparti,Venstre,70,36956,19722.0,0.5336616516939062,immigration
Uden for Folketingsgrupperne,Uden for Folketingsgrupperne,70,579,422.0,0.7288428324697754,immigration
Uden for Folketingsgrupperne,Venstre,70,9179,4503.0,0.4905763155027781,immigration
Venstre,Venstre,70,43413,43325.0,0.997972957409071,immigration
Alternativet,Alternativet,71,680,680.0,1.0,immigration
Alternativet,Borgernes Parti,71,86,26.0,0.3023255813953488,immigration
Alternativet,Danmarksdemokraterne,71,3650,1561.0,0.4276712328767123,immigration
Alternativet,Dansk Folkeparti,71,1925,321.0,0.16675324675324676,immigration
Alternativet,Det Konservative Folkeparti,71,2597,1344.0,0.5175202156334232,immigration
Alternativet,Enhedslisten,71,1379,1276.0,0.9253081943437274,immigration
Alternativet,Liberal Alliance,71,5447,4161.0,0.7639067376537544,immigration
Alternativet,Moderaterne,71,5524,4147.0,0.750724112961622,immigration
Alternativet,Nye Borgerlige,71,199,50.0,0.25125628140703515,immigration
Alternativet,Radikale Venstre,71,1502,1319.0,0.8781624500665779,immigration
Alternativet,Sambandsflokkurin,71,13,4.0,0.3076923076923077,immigration
Alternativet,Socialdemokratiet,71,13902,10170.0,0.7315494173500215,immigration
Alternativet,Socialistisk Folkeparti,71,4971,4428.0,0.8907664453832227,immigration
Alternativet,Uden for Folketingsgrupperne,71,1019,540.0,0.5299313052011776,immigration
Alternativet,Venstre,71,4528,3384.0,0.7473498233215548,immigration
Borgernes Parti,Danmarksdemokraterne,71,188,115.0,0.6117021276595744,immigration
Borgernes Parti,Dansk Folkeparti,71,95,88.0,0.9263157894736842,immigration
Borgernes Parti,Det Konservative Folkeparti,71,111,53.0,0.4774774774774775,immigration
Borgernes Parti,Enhedslisten,71,63,13.0,0.20634920634920634,immigration
Borgernes Parti,Liberal Alliance,71,269,134.0,0.49814126394052044,immigration
Borgernes Parti,Moderaterne,71,208,78.0,0.375,immigration
Borgernes Parti,Radikale Venstre,71,83,21.0,0.25301204819277107,immigration
Borgernes Parti,Socialdemokratiet,71,669,269.0,0.4020926756352765,immigration
Borgernes Parti,Socialistisk Folkeparti,71,185,56.0,0.3027027027027027,immigration
Borgernes Parti,Uden for Folketingsgrupperne,71,82,31.0,0.3780487804878049,immigration
Borgernes Parti,Venstre,71,184,73.0,0.3967391304347826,immigration
Danmarksdemokraterne,Danmarksdemokraterne,71,3104,3092.0,0.9961340206185567,immigration
Danmarksdemokraterne,Dansk Folkeparti,71,3608,1850.0,0.5127494456762749,immigration
Danmarksdemokraterne,Det Konservative Folkeparti,71,4962,4405.0,0.8877468762595727,immigration
Danmarksdemokraterne,Enhedslisten,71,2742,1025.0,0.3738147337709701,immigration
Danmarksdemokraterne,Liberal Alliance,71,10750,6194.0,0.5761860465116279,immigration
Danmarksdemokraterne,Moderaterne,71,10649,5378.0,0.5050239459104141,immigration
Danmarksdemokraterne,Nye Borgerlige,71,337,257.0,0.7626112759643917,immigration
Danmarksdemokraterne,Radikale Venstre,71,2943,1232.0,0.41862045531770303,immigration
Danmarksdemokraterne,Sambandsflokkurin,71,27,15.0,0.5555555555555556,immigration
Danmarksdemokraterne,Socialdemokratiet,71,27559,13861.0,0.5029572916288689,immigration
Danmarksdemokraterne,Socialistisk Folkeparti,71,9868,3963.0,0.4016011349817592,immigration
Danmarksdemokraterne,Uden for Folketingsgrupperne,71,2517,1209.0,0.4803337306317044,immigration
Danmarksdemokraterne,Venstre,71,9227,4513.0,0.48910805245475236,immigration
Dansk Folkeparti,Dansk Folkeparti,71,664,664.0,1.0,immigration
Dansk Folkeparti,Det Konservative Folkeparti,71,2530,1086.0,0.42924901185770753,immigration
Dansk Folkeparti,Enhedslisten,71,1361,242.0,0.1778104335047759,immigration
Dansk Folkeparti,Liberal Alliance,71,5418,1536.0,0.28349944629014395,immigration
Dansk Folkeparti,Moderaterne,71,5435,1255.0,0.23091076356945722,immigration
Dansk Folkeparti,Nye Borgerlige,71,182,164.0,0.9010989010989011,immigration
Dansk Folkeparti,Radikale Venstre,71,1474,298.0,0.2021709633649932,immigration
Dansk Folkeparti,Sambandsflokkurin,71,13,5.0,0.38461538461538464,immigration
Dansk Folkeparti,Socialdemokratiet,71,13763,3539.0,0.2571387052241517,immigration
Dansk Folkeparti,Socialistisk Folkeparti,71,4909,747.0,0.15216948462008556,immigration
Dansk Folkeparti,Uden for Folketingsgrupperne,71,1073,509.0,0.4743709226467847,immigration
Dansk Folkeparti,Venstre,71,4463,1103.0,0.2471431772350437,immigration
