party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Det Konservative Folkeparti,Det Konservative Folkeparti,68,4131,4115.0,0.9961268458000484,retspolitik
Det Konservative Folkeparti,Enhedslisten,68,17648,6677.0,0.37834315503173166,retspolitik
Det Konservative Folkeparti,Liberal Alliance,68,11321,7322.0,0.6467626534758414,retspolitik
Det Konservative Folkeparti,Radikale Venstre,68,22239,16423.0,0.7384774495256081,retspolitik
Det Konservative Folkeparti,Sambandsflokkurin,68,44,44.0,1.0,retspolitik
Det Konservative Folkeparti,Socialdemokratiet,68,48387,35822.0,0.7403228139789613,retspolitik
Det Konservative Folkeparti,Socialistisk Folkeparti,68,17819,12882.0,0.722936191705483,retspolitik
Det Konservative Folkeparti,Uden for Folketingsgrupperne,68,448,290.0,0.6473214285714286,retspolitik
Det Konservative Folkeparti,Venstre,68,54612,51062.0,0.9349959715813374,retspolitik
Enhedslisten,Enhedslisten,68,13573,13547.0,0.9980844323288882,retspolitik
Enhedslisten,Liberal Alliance,68,20135,8449.0,0.41961758132604915,retspolitik
Enhedslisten,Radikale Venstre,68,38523,24342.0,0.6318822521610467,retspolitik
Enhedslisten,Sambandsflokkurin,68,72,24.0,0.3333333333333333,retspolitik
Enhedslisten,Socialdemokratiet,68,85561,53647.0,0.6270029569546873,retspolitik
Enhedslisten,Socialistisk Folkeparti,68,30614,20066.0,0.6554517540994317,retspolitik
Enhedslisten,Uden for Folketingsgrupperne,68,824,706.0,0.8567961165048543,retspolitik
Enhedslisten,Venstre,68,95383,34227.0,0.35883752870008284,retspolitik
Liberal Alliance,Liberal Alliance,68,5276,5221.0,0.9895754359363154,retspolitik
Liberal Alliance,Radikale Venstre,68,24807,13206.0,0.5323497399927439,retspolitik
Liberal Alliance,Sambandsflokkurin,68,45,35.0,0.7777777777777778,retspolitik
Liberal Alliance,Socialdemokratiet,68,55850,29228.0,0.5233303491495076,retspolitik
Liberal Alliance,Socialistisk Folkeparti,68,19559,10242.0,0.5236464031903472,retspolitik
Liberal Alliance,Uden for Folketingsgrupperne,68,597,292.0,0.48911222780569513,retspolitik
Liberal Alliance,Venstre,68,61780,41337.0,0.6691000323729362,retspolitik
Radikale Venstre,Radikale Venstre,68,21908,21898.0,0.9995435457367172,retspolitik
