party_a,party_b,Period,total_votes_shared,total_votes_agreed,weight,topic
Sambandsflokkurin,Uden for Folketingsgrupperne,71,6,4.0,0.6666666666666666,transport_infrastruktur
Sambandsflokkurin,Venstre,71,53,53.0,1.0,transport_infrastruktur
Socialdemokratiet,Socialdemokratiet,71,24918,24918.0,1.0,transport_infrastruktur
Socialdemokratiet,Socialistisk Folkeparti,71,17266,11126.0,0.6443878142013205,transport_infrastruktur
Socialdemokratiet,Uden for Folketingsgrupperne,71,4917,3395.0,0.690461663616026,transport_infrastruktur
Socialdemokratiet,Venstre,71,17141,17141.0,1.0,transport_infrastruktur
Socialistisk Folkeparti,Socialistisk Folkeparti,71,2558,2552.0,0.9976544175136826,transport_infrastruktur
Socialistisk Folkeparti,Uden for Folketingsgrupperne,71,1649,904.0,0.5482110369921165,transport_infrastruktur
Socialistisk Folkeparti,Venstre,71,5789,3825.0,0.6607358783900501,transport_infrastruktur
Uden for Folketingsgrupperne,Uden for Folketingsgrupperne,71,225,124.0,0.5511111111111111,transport_infrastruktur
Uden for Folketingsgrupperne,Venstre,71,1723,1173.0,0.6807893209518282,transport_infrastruktur
Venstre,Venstre,71,2540,2540.0,1.0,transport_infrastruktur
